eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Len vs. Vucevic: Tip to Young,"","","",,0,,,203458,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,101,1,11:47:00,Young 14' Driving Floating Jump Shot (2 PTS),"","",TRUE,made.shot,0,0 - 2,2,1629027,13,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,2,5,1,11:28:00,Hunter BLOCK (1 BLK),"",MISS Gordon 2' Layup,"",,1,,,203932,32,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,4,0,1,11:23:00,"","",Gordon REBOUND (Off:1 Def:0),"",,1,,,203932,37,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,1,72,1,11:23:00,"","",Gordon 1' Putback Layup (2 PTS),TRUE,made.shot,1,2 - 2,TIE,203932,37,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,1,1,1,11:10:00,Young 18' Jump Shot (4 PTS),"","",TRUE,made.shot,2,2 - 4,2,1629027,50,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
13,5,4,1,10:56:00,"","",Fournier Traveling Turnover (P1.T1),TRUE,turnover,3,,,203095,64,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,2,1,1,10:44:00,MISS Len 26' 3PT Jump Shot,"","","",,4,,,203458,76,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
15,4,0,1,10:44:00,"","",Magic Rebound,TRUE,missed.shot,4,,,1610612753,76,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
17,6,1,1,10:32:00,Hunter P.FOUL (P1.T1) (T.Washington),"","","",,5,,,1629631,88,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
19,1,80,1,10:26:00,"","",Fournier 26' 3PT Step Back Jump Shot (3 PTS) (Augustin 1 AST),TRUE,made.shot,5,5 - 4,-1,203095,94,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
21,1,101,1,10:11:00,Hunter 13' Driving Floating Jump Shot (2 PTS),"","",TRUE,made.shot,6,5 - 6,1,1629631,109,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
23,2,1,1,09:59:00,"","",MISS Vucevic 25' 3PT Jump Shot,"",,7,,,202696,121,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
24,4,0,1,09:59:00,Young REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,7,,,1629027,121,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
26,1,6,1,09:35:00,Hunter 1' Driving Layup (4 PTS) (Young 1 AST),"","",TRUE,made.shot,8,5 - 8,3,1629631,145,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
28,1,5,1,09:22:00,"","",Vucevic 1' Layup (2 PTS) (Augustin 2 AST),TRUE,made.shot,9,7 - 8,1,202696,158,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
30,2,79,1,09:08:00,MISS Reddish 17' Pullup Jump Shot,"","","",,10,,,1629629,172,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
31,4,0,1,09:05:00,"","",Gordon REBOUND (Off:1 Def:1),TRUE,missed.shot,10,,,203932,175,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
32,2,6,1,08:57:00,Collins BLOCK (1 BLK),"",MISS Gordon 2' Driving Layup,"",,11,,,203932,183,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
34,4,0,1,08:57:00,"","",Magic Rebound,"",,11,,,1610612753,183,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
36,1,1,1,08:55:00,"","",Isaac 11' Jump Shot (2 PTS) (Gordon 1 AST),TRUE,made.shot,11,9 - 8,-1,1628371,185,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
38,1,79,1,08:43:00,Young 27' 3PT Pullup Jump Shot (7 PTS),"","",TRUE,made.shot,12,9 - 11,2,1629027,197,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
39,2,101,1,08:29:00,"","",MISS Augustin 11' Driving Floating Jump Shot,"",,13,,,201571,211,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
40,4,0,1,08:26:00,Collins REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,13,,,1628381,214,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
41,1,1,1,08:15:00,Young  3PT Jump Shot (10 PTS) (Hunter 1 AST),"","",TRUE,made.shot,14,9 - 14,5,1629027,225,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
43,2,1,1,07:57:00,"","",MISS Vucevic 12' Jump Shot,"",,15,,,202696,243,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
44,4,0,1,07:54:00,Collins REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,15,,,1628381,246,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
45,2,1,1,07:46:00,MISS Collins 15' Jump Shot,"",Isaac BLOCK (1 BLK),"",,16,,,1628381,254,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
47,4,0,1,07:43:00,"","",Vucevic REBOUND (Off:0 Def:1),TRUE,missed.shot,16,,,202696,257,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
48,2,6,1,07:37:00,Len BLOCK (1 BLK),"",MISS Gordon 6' Driving Layup,"",,17,,,203932,263,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
50,4,0,1,07:33:00,Collins REBOUND (Off:0 Def:3),"","",TRUE,missed.shot,17,,,1628381,267,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
51,2,103,1,07:30:00,MISS Young 30' 3PT Running Pull-Up Jump Shot,"","","",,18,,,1629027,270,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
52,4,0,1,07:27:00,"","",Vucevic REBOUND (Off:0 Def:2),TRUE,missed.shot,18,,,202696,273,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
53,2,6,1,07:18:00,"","",MISS Augustin 2' Driving Layup,"",,19,,,201571,282,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
54,4,0,1,07:15:00,"","",Vucevic REBOUND (Off:1 Def:2),"",,19,,,202696,285,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
56,8,0,1,07:15:00,SUB: Huerter FOR Collins,"","","",,19,,,1628381,285,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
57,8,0,1,07:15:00,SUB: Parker FOR Len,"","","",,19,,,203458,285,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
58,8,0,1,07:15:00,SUB: Fernando FOR Reddish,"","","",,19,,,1629629,285,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
59,8,0,1,07:15:00,"","",SUB: Fultz FOR Augustin,"",,19,,,201571,285,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
64,1,1,1,07:12:00,"","",Isaac 15' Jump Shot (4 PTS) (Gordon 2 AST),TRUE,made.shot,19,11 - 14,3,1628371,288,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
66,2,1,1,06:49:00,MISS Young 25' 3PT Jump Shot,"","","",,20,,,1629027,311,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
67,4,0,1,06:41:00,Fernando REBOUND (Off:1 Def:0),"","","",,20,,,1628981,319,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
68,1,97,1,06:41:00,Fernando 1' Tip Layup Shot (2 PTS),"","",TRUE,made.shot,20,11 - 16,5,1628981,319,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
69,2,79,1,06:34:00,"","",MISS Fultz 19' Pullup Jump Shot,"",,21,,,1628365,326,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
70,4,0,1,06:33:00,"","",Magic Rebound,"",,21,,,1610612753,327,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
71,6,3,1,06:33:00,Hunter L.B.FOUL (P2.T2) (G.Petraitis),"","","",,21,,,1629631,327,"","","","","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","",""
73,9,1,1,06:33:00,HAWKS Timeout: Regular (Full 1 Short 0),"","","",,21,,,1610612737,327,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
75,8,0,1,06:33:00,SUB: Bembry FOR Hunter,"","","",,21,,,1629631,327,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
77,1,79,1,06:28:00,"","",Fultz 19' Pullup Jump Shot (2 PTS),TRUE,made.shot,21,13 - 16,3,1628365,332,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
354,5,1,1,06:11:00,Young Bad Pass Turnover (P1.T1),"",Vucevic STEAL (1 STL),TRUE,turnover,22,,,1629027,349,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
80,1,43,1,06:02:00,"","",Vucevic 1' Alley Oop Layup (4 PTS) (Gordon 3 AST),TRUE,made.shot,23,15 - 16,1,202696,358,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
82,1,1,1,05:44:00,Parker 26' 3PT Jump Shot (3 PTS) (Fernando 1 AST),"","",TRUE,made.shot,24,15 - 19,4,203953,376,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
84,2,1,1,05:28:00,"","",MISS Fultz 25' 3PT Jump Shot,"",,25,,,1628365,392,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
85,4,0,1,05:25:00,Fernando REBOUND (Off:1 Def:1),"","",TRUE,missed.shot,25,,,1628981,395,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
86,1,5,1,05:07:00,Fernando 2' Layup (4 PTS) (Young 2 AST),"","",TRUE,made.shot,26,15 - 21,6,1628981,413,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
88,2,101,1,04:50:00,"","",MISS Fournier 11' Driving Floating Jump Shot,"",,27,,,203095,430,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
89,4,0,1,04:46:00,Young REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,27,,,1629027,434,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
90,2,1,1,04:40:00,MISS Young 27' 3PT Jump Shot,"","","",,28,,,1629027,440,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
91,4,0,1,04:37:00,"","",Isaac REBOUND (Off:0 Def:1),TRUE,missed.shot,28,,,1628371,443,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
92,1,6,1,04:26:00,"","",Fournier 1' Driving Layup (5 PTS),"",,29,17 - 21,4,203095,454,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
94,6,2,1,04:26:00,Parker S.FOUL (P1.T3) (L.Richardson),"","","",,29,,,203953,454,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
96,8,0,1,04:26:00,"","",SUB: Aminu FOR Gordon,"",,29,,,203932,454,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
98,3,10,1,04:26:00,"","",Fournier Free Throw 1 of 1 (6 PTS),TRUE,last.ft.made,29,18 - 21,3,203095,454,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
99,5,1,1,04:12:00,Fernando Bad Pass Turnover (P1.T2),"",Isaac STEAL (1 STL),TRUE,turnover,30,,,1628981,468,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
101,2,1,1,04:03:00,"","",MISS Fultz 25' 3PT Jump Shot,"",,31,,,1628365,477,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
102,4,0,1,04:00:00,Huerter REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,31,,,1628989,480,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
103,2,47,1,03:50:00,MISS Huerter 13' Turnaround Jump Shot,"","","",,32,,,1628989,490,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
104,4,0,1,03:47:00,"","",Vucevic REBOUND (Off:1 Def:3),TRUE,missed.shot,32,,,202696,493,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
105,1,58,1,03:38:00,"","",Vucevic 3' Turnaround Hook Shot (6 PTS) (Fournier 1 AST),TRUE,made.shot,33,20 - 21,1,202696,502,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
107,6,1,1,03:23:00,"","",Vucevic P.FOUL (P1.T1) (G.Petraitis),"",,34,,,202696,517,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
109,8,0,1,03:23:00,SUB: Len FOR Young,"","","",,34,,,1629027,517,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
110,8,0,1,03:23:00,SUB: Collins FOR Fernando,"","","",,34,,,1628981,517,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
111,8,0,1,03:23:00,"","",SUB: Bamba FOR Vucevic,"",,34,,,202696,517,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
112,8,0,1,03:23:00,"","",SUB: Ross FOR Fournier,"",,34,,,203095,517,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
158,8,0,1,03:23:00,SUB: Turner FOR Parker,"","","",,34,,,203953,517,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
117,1,79,1,03:15:00,Huerter 19' Pullup Jump Shot (2 PTS) (Len 1 AST),"","",TRUE,made.shot,34,20 - 23,3,1628989,525,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
119,2,1,1,02:59:00,"","",MISS Isaac  3PT Jump Shot,"",,35,,,1628371,541,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
120,4,0,1,02:57:00,Len REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,35,,,203458,543,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
121,2,1,1,02:51:00,MISS Huerter 26' 3PT Jump Shot,"","","",,36,,,1628989,549,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
122,4,0,1,02:48:00,"","",Bamba REBOUND (Off:0 Def:1),TRUE,missed.shot,36,,,1628964,552,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
123,2,2,1,02:43:00,"","",MISS Bamba 25' 3PT Running Jump Shot,"",,37,,,1628964,557,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
124,4,0,1,02:38:00,"","",Aminu REBOUND (Off:1 Def:0),"",,37,,,202329,562,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
125,2,97,1,02:38:00,"","",MISS Aminu 1' Tip Layup Shot,"",,37,,,202329,562,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
126,4,0,1,02:37:00,Bembry REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,37,,,1627761,563,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
127,2,6,1,02:27:00,MISS Bembry 2' Driving Layup,"","","",,38,,,1627761,573,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
129,4,0,1,02:23:00,"","",Bamba REBOUND (Off:0 Def:2),TRUE,missed.shot,38,,,1628964,577,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
130,1,2,1,02:20:00,"","",Ross 26' 3PT Running Jump Shot (3 PTS) (Fultz 1 AST),TRUE,made.shot,39,23 - 23,TIE,203082,580,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
132,2,44,1,01:54:00,MISS Len 3' Reverse Layup,"","","",,40,,,203458,606,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
