eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Adebayo vs. Embiid: Tip to Nunn,"","","",,0,,,1628389,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,1,1,11:46:00,MISS Butler 24' 3PT Jump Shot,"","","",,0,,,202710,14,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
8,4,0,1,11:44:00,"","",Horford REBOUND (Off:0 Def:1),TRUE,missed.shot,0,,,201143,16,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,2,101,1,11:26:00,"","",MISS Simmons 8' Driving Floating Jump Shot,"",,1,,,1627732,34,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
11,4,0,1,11:23:00,Robinson REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,1629130,37,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
12,1,73,1,11:04:00,Adebayo 4' Driving Reverse Layup (2 PTS) (Butler 1 AST),"","",TRUE,made.shot,2,0 - 2,2,1628389,56,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
14,2,79,1,10:51:00,"","",MISS Harris 25' 3PT Pullup Jump Shot,"",,3,,,202699,69,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
15,4,0,1,10:48:00,Butler REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,3,,,202710,72,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,1,79,1,10:34:00,Nunn 17' Pullup Jump Shot (2 PTS) (Butler 2 AST),"","",TRUE,made.shot,4,0 - 4,4,1629134,86,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,1,101,1,10:10:00,"","",Harris 8' Driving Floating Jump Shot (2 PTS) (Simmons 1 AST),TRUE,made.shot,5,2 - 4,2,202699,110,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
20,2,75,1,09:41:00,MISS Nunn 8' Driving Finger Roll Layup,"","","",,6,,,1629134,139,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
21,4,0,1,09:39:00,"","",Richardson REBOUND (Off:0 Def:1),TRUE,missed.shot,6,,,1626196,141,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
22,6,2,1,09:28:00,Robinson S.FOUL (P1.T1) (M.Ervin),"","","",,7,,,1629130,152,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
24,3,11,1,09:28:00,"","",Harris Free Throw 1 of 2 (3 PTS),"",,7,3 - 4,1,202699,152,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
25,3,12,1,09:28:00,"","",Harris Free Throw 2 of 2 (4 PTS),TRUE,last.ft.made,7,4 - 4,TIE,202699,152,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
26,1,98,1,09:20:00,Robinson 3' Cutting Layup Shot (2 PTS) (Adebayo 1 AST),"","",TRUE,made.shot,8,4 - 6,2,1629130,160,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
28,5,11,1,08:53:00,"","",76ers Turnover: Shot Clock (T#1),TRUE,turnover,9,,,1610612755,187,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE
32,2,1,1,08:26:00,MISS Adebayo 16' Jump Shot,"","","",,10,,,1628389,214,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
33,4,0,1,08:20:00,"","",Harris REBOUND (Off:0 Def:1),TRUE,missed.shot,10,,,202699,220,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
34,2,101,1,08:10:00,"","",MISS Simmons 8' Driving Floating Jump Shot,"",,11,,,1627732,230,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
35,4,0,1,08:06:00,Nunn REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,11,,,1629134,234,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
36,1,1,1,08:01:00,Leonard 30' 3PT Jump Shot (3 PTS) (Nunn 1 AST),"","",TRUE,made.shot,12,4 - 9,5,203086,239,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
38,1,1,1,07:46:00,"","",Embiid 16' Jump Shot (2 PTS),TRUE,made.shot,13,6 - 9,3,203954,254,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
39,1,1,1,07:28:00,Robinson 20' Jump Shot (4 PTS) (Butler 3 AST),"","",TRUE,made.shot,14,6 - 11,5,1629130,272,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
41,2,1,1,07:19:00,"","",MISS Embiid 26' 3PT Jump Shot,"",,15,,,203954,281,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
