eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Zubac vs. Spellman: Tip to Leonard,"",,,1627826,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,5,1,1,11:39:00,21,TRUE,turnover,1,Leonard Bad Pass Turnover (P1.T1),Robinson III STEAL (1 STL),,,202695,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,9,2,2,1,11:34:00,26,"",,2,"",MISS Robinson III 27' 3PT Running Jump Shot,,,203922,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
5,10,4,0,1,11:30:00,30,TRUE,missed.shot,2,Shamet REBOUND (Off:0 Def:1),"",,,1629013,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
6,11,6,1,1,11:25:00,35,"",,3,"",Spellman P.FOUL (P1.T1) (P.Fraher),,,1629016,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
7,13,1,1,1,11:15:00,45,TRUE,made.shot,3,Beverley 27' 3PT Jump Shot (3 PTS) (Shamet 1 AST),"",0 - 3,3,201976,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
8,15,1,1,1,11:00:00,60,TRUE,made.shot,4,"",Spellman 27' 3PT Jump Shot (3 PTS) (Lee 1 AST),3 - 3,TIE,1629016,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
9,17,6,2,1,10:53:00,67,"",,5,"",Bowman S.FOUL (P1.T2) (D.Taylor),,,1629065,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
10,19,3,11,1,10:53:00,67,"",,5,Beverley Free Throw 1 of 2 (4 PTS),"",3 - 4,1,201976,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,20,3,12,1,10:53:00,67,TRUE,last.ft.made,5,Beverley Free Throw 2 of 2 (5 PTS),"",3 - 5,2,201976,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
12,21,2,1,1,10:41:00,79,"",,6,"",MISS Lee 25' 3PT Jump Shot,,,1627814,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
13,22,4,0,1,10:39:00,81,TRUE,missed.shot,6,Harkless REBOUND (Off:0 Def:1),"",,,203090,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
