eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Lopez vs. Thompson: Tip to Antetokounmpo,"","","",,0,,,201572,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,6,1,11:46:00,Middleton 1' Driving Layup (2 PTS),"","",TRUE,made.shot,0,0 - 2,2,203114,14,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,2,3,1,11:20:00,"","",MISS Thompson 5' Hook Shot,"",,1,,,202684,40,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
9,4,0,1,11:20:00,Antetokounmpo REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,203507,40,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,1,47,1,11:11:00,Middleton 13' Turnaround Jump Shot (4 PTS),"","",TRUE,made.shot,2,0 - 4,4,203114,49,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,2,101,1,10:54:00,"","",MISS Osman 12' Driving Floating Jump Shot,"",,3,,,1626224,66,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,4,0,1,10:50:00,"","",Garland REBOUND (Off:1 Def:0),"",,3,,,1629636,70,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,2,101,1,10:41:00,"","",MISS Garland 11' Driving Floating Jump Shot,"",,3,,,1629636,79,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
14,4,0,1,10:38:00,Lopez REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,3,,,201572,82,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,2,1,1,10:32:00,MISS Lopez 28' 3PT Jump Shot,"","","",,4,,,201572,88,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
16,4,0,1,10:28:00,"","",Garland REBOUND (Off:1 Def:1),TRUE,missed.shot,4,,,1629636,92,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
17,2,79,1,10:18:00,"","",MISS Osman 12' Pullup Jump Shot,"",,5,,,1626224,102,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
18,4,0,1,10:16:00,"","",Thompson REBOUND (Off:1 Def:0),"",,5,,,202684,104,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
19,1,57,1,10:11:00,"","",Thompson 4' Driving Hook Shot (2 PTS) (Love 1 AST),TRUE,made.shot,5,2 - 4,2,202684,109,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
21,1,1,1,09:56:00,Antetokounmpo 26' 3PT Jump Shot (3 PTS) (Middleton 1 AST),"","",TRUE,made.shot,6,2 - 7,5,203507,124,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
25,2,1,1,09:40:00,"","",MISS Osman 24' 3PT Jump Shot,"",,7,,,1626224,140,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
26,4,0,1,09:37:00,Matthews REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,7,,,202083,143,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
27,1,75,1,09:26:00,Antetokounmpo 2' Driving Finger Roll Layup (5 PTS),"","",TRUE,made.shot,8,2 - 9,7,203507,154,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
28,5,2,1,09:13:00,DiVincenzo STEAL (1 STL),"",Sexton Lost Ball Turnover (P1.T1),TRUE,turnover,9,,,1629012,167,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
30,2,1,1,09:05:00,MISS Matthews 26' 3PT Jump Shot,"","","",,10,,,202083,175,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
31,4,0,1,09:01:00,"","",Love REBOUND (Off:0 Def:1),TRUE,missed.shot,10,,,201567,179,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
