eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Jones vs. Gasol: Tip to VanVleet,"",,,1627745,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,43,1,11:48:00,12,TRUE,made.shot,1,"",Powell 1' Alley Oop Layup (2 PTS) (Gasol 1 AST),2 - 0,-2,1626181,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
4,11,2,1,1,11:23:00,37,"",,2,MISS Parker 25' 3PT Jump Shot,"",,,203953,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
5,12,4,0,1,11:20:00,40,TRUE,missed.shot,2,"",Gasol REBOUND (Off:0 Def:1),,,201188,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
6,13,2,101,1,11:12:00,48,"",,3,Jones BLOCK (1 BLK),MISS Anunoby 7' Driving Floating Jump Shot,,,1628384,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
7,15,4,0,1,11:08:00,52,TRUE,missed.shot,3,Young REBOUND (Off:0 Def:1),"",,,1629027,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
8,16,5,1,1,11:07:00,53,TRUE,turnover,4,Young Bad Pass Turnover (P1.T1),Gasol STEAL (1 STL),,,1629027,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,18,1,2,1,11:00:00,60,TRUE,made.shot,5,"",Powell 25' 3PT Running Jump Shot (5 PTS) (Siakam 1 AST),5 - 0,-5,1626181,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
10,20,2,5,1,10:37:00,83,"",,6,MISS Jones 8' Layup,"",,,1627745,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
