eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Valanciunas vs. Vucevic: Tip to Melton,"",,,202685,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,86,1,11:46:00,14,TRUE,made.shot,1,Valanciunas 6' Turnaround Fadeaway (2 PTS) (Morant 1 AST),"",0 - 2,2,202685,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
4,9,2,79,1,11:30:00,30,"",,2,"",MISS Gordon 18' Pullup Jump Shot,,,203932,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
5,10,4,0,1,11:30:00,30,TRUE,missed.shot,2,GRIZZLIES Rebound,"",,,1610612763,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
6,12,1,3,1,11:09:00,51,TRUE,made.shot,3,Valanciunas 8' Hook Shot (4 PTS) (Anderson 1 AST),"",0 - 4,4,202685,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
7,14,1,73,1,10:51:00,69,TRUE,made.shot,4,"",Fultz 1' Driving Reverse Layup (2 PTS) (Vucevic 1 AST),2 - 4,2,1628365,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,16,6,2,1,10:37:00,83,"",,5,"",Gordon S.FOUL (P1.T1) (T.Ford),,,203932,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
9,18,3,11,1,10:37:00,83,"",,5,Valanciunas Free Throw 1 of 2 (5 PTS),"",2 - 5,3,202685,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,19,3,12,1,10:37:00,83,TRUE,last.ft.made,5,Valanciunas Free Throw 2 of 2 (6 PTS),"",2 - 6,4,202685,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
11,20,5,1,1,10:23:00,97,TRUE,turnover,6,Brooks STEAL (1 STL),Ennis III Bad Pass Turnover (P1.T1),,,203516,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
12,22,1,1,1,10:16:00,104,TRUE,made.shot,7,Brooks 25' 3PT Jump Shot (3 PTS) (Melton 1 AST),"",2 - 9,7,1628415,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
13,24,9,1,1,10:15:00,105,"",,8,"",Magic Timeout: Regular (Reg.1 Short 0),,,1610612753,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
14,25,1,5,1,10:01:00,119,TRUE,made.shot,8,"",Ennis III 2' Layup (2 PTS) (Gordon 1 AST),4 - 9,5,203516,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
