eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Embiid vs. Towns: Tip to Teague,"",,,203954,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,2,98,1,11:46:00,14,"",,1,Simmons BLOCK (1 BLK),MISS Covington 4' Cutting Layup Shot,,,203496,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
4,9,4,0,1,11:43:00,17,TRUE,missed.shot,1,Richardson REBOUND (Off:0 Def:1),"",,,1626196,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
5,10,1,86,1,11:32:00,28,TRUE,made.shot,2,Embiid 12' Turnaround Fadeaway (2 PTS),"",0 - 2,2,203954,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
6,11,2,1,1,11:22:00,38,"",,3,"",MISS Graham 27' 3PT Jump Shot,,,1626203,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
7,12,4,0,1,11:19:00,41,TRUE,missed.shot,3,Harris REBOUND (Off:0 Def:1),"",,,202699,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
8,13,1,52,1,11:13:00,47,TRUE,made.shot,4,Simmons 1' Alley Oop Dunk (2 PTS) (Harris 1 AST),"",0 - 4,4,1627732,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
9,15,1,1,1,10:55:00,65,TRUE,made.shot,5,"",Teague 26' 3PT Jump Shot (3 PTS),3 - 4,1,201952,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
10,16,2,101,1,10:45:00,75,"",,6,MISS Simmons 7' Driving Floating Jump Shot,"",,,1627732,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
11,17,4,0,1,10:43:00,77,TRUE,missed.shot,6,"",Towns REBOUND (Off:0 Def:1),,,1626157,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
12,18,5,1,1,10:37:00,83,TRUE,turnover,7,Simmons STEAL (1 STL),Covington Bad Pass Turnover (P1.T1),,,203496,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,20,5,2,1,10:34:00,86,TRUE,turnover,8,Simmons Lost Ball Turnover (P1.T1),Towns STEAL (1 STL),,,1627732,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,22,2,1,1,10:28:00,92,"",,9,"",MISS Wiggins 25' 3PT Jump Shot,,,203952,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
15,23,4,0,1,10:25:00,95,"",,9,"",Timberwolves Rebound,,,1610612750,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
16,25,2,1,1,10:11:00,109,"",,9,"",MISS Graham 27' 3PT Jump Shot,,,1626203,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
17,26,4,0,1,10:08:00,112,TRUE,missed.shot,9,Embiid REBOUND (Off:0 Def:1),"",,,203954,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
18,27,1,5,1,09:55:00,125,TRUE,made.shot,10,Embiid 1' Layup (4 PTS),"",3 - 6,3,203954,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
19,28,1,71,1,09:47:00,133,TRUE,made.shot,11,"",Wiggins 5' Finger Roll Layup (2 PTS) (Teague 1 AST),5 - 6,1,203952,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
20,30,6,1,1,09:35:00,145,"",,12,"",Graham P.FOUL (P1.T1) (M.Ayotte),,,1626203,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
21,32,5,1,1,09:32:00,148,TRUE,turnover,12,Horford Bad Pass Turnover (P1.T2),Covington STEAL (1 STL),,,201143,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
22,34,5,4,1,09:22:00,158,TRUE,turnover,13,"",Graham Traveling Turnover (P1.T2),,,1626203,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
23,35,2,1,1,09:01:00,179,"",,14,MISS Embiid 7' Jump Shot,Towns BLOCK (1 BLK),,,203954,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
24,37,4,0,1,08:58:00,182,"",,14,Embiid REBOUND (Off:1 Def:1),"",,,203954,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
25,38,2,66,1,08:56:00,184,"",,14,MISS Embiid 8' Jump Bank Shot,"",,,203954,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
26,39,4,0,1,08:55:00,185,"",,14,Horford REBOUND (Off:1 Def:0),"",,,201143,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
27,40,2,1,1,08:51:00,189,"",,14,MISS Harris 26' 3PT Jump Shot,"",,,202699,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
28,41,4,0,1,08:49:00,191,TRUE,missed.shot,14,"",Graham REBOUND (Off:0 Def:1),,,1626203,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
29,42,6,2,1,08:44:00,196,"",,15,Embiid S.FOUL (P1.T1) (S.Twardoski),"",,,203954,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
30,44,3,11,1,08:44:00,196,"",,15,"",Wiggins Free Throw 1 of 2 (3 PTS),6 - 6,TIE,203952,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
31,45,3,12,1,08:44:00,196,TRUE,last.ft.made,15,"",Wiggins Free Throw 2 of 2 (4 PTS),7 - 6,-1,203952,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
32,46,2,79,1,08:21:00,219,"",,16,MISS Richardson 19' Pullup Jump Shot,"",,,1626196,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
33,47,4,0,1,08:16:00,224,TRUE,missed.shot,16,"",Wiggins REBOUND (Off:0 Def:1),,,203952,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
34,48,1,75,1,08:02:00,238,TRUE,made.shot,17,"",Teague 2' Driving Finger Roll Layup (5 PTS),9 - 6,-3,201952,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
35,49,2,5,1,07:45:00,255,"",,18,MISS Simmons 3' Layup,Covington BLOCK (1 BLK),,,1627732,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
36,51,4,0,1,07:41:00,259,"",,18,Simmons REBOUND (Off:1 Def:0),"",,,1627732,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
37,52,1,1,1,07:39:00,261,TRUE,made.shot,18,Richardson 24' 3PT Jump Shot (3 PTS) (Simmons 1 AST),"",9 - 9,TIE,1626196,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
38,56,2,1,1,07:27:00,273,"",,19,"",MISS Graham 25' 3PT Jump Shot,,,1626203,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
39,57,4,0,1,07:24:00,276,TRUE,missed.shot,19,Horford REBOUND (Off:1 Def:1),"",,,201143,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
40,58,2,47,1,07:10:00,290,"",,20,MISS Harris 10' Turnaround Jump Shot,"",,,202699,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
41,59,4,0,1,07:08:00,292,TRUE,missed.shot,20,"",Towns REBOUND (Off:0 Def:2),,,1626157,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
42,60,2,1,1,07:04:00,296,"",,21,"",MISS Wiggins 29' 3PT Jump Shot,,,203952,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
43,61,4,0,1,07:01:00,299,TRUE,missed.shot,21,Harris REBOUND (Off:0 Def:2),"",,,202699,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
44,62,5,2,1,06:47:00,313,TRUE,turnover,22,Embiid Lost Ball Turnover (P1.T3),Towns STEAL (2 STL),,,203954,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
45,64,2,41,1,06:42:00,318,"",,23,"",MISS Covington 1' Running Layup,,,203496,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
46,65,4,0,1,06:40:00,320,TRUE,missed.shot,23,Harris REBOUND (Off:0 Def:3),"",,,202699,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
47,66,2,74,1,06:35:00,325,"",,24,MISS Simmons 4' Running Reverse Layup,"",,,1627732,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
48,67,4,0,1,06:35:00,325,TRUE,missed.shot,24,"",Timberwolves Rebound,,,1610612750,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
49,68,6,3,1,06:35:00,325,"",,25,Simmons L.B.FOUL (P1.T2) (M.Ayotte),"",,,1627732,"","","","","","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","",""
50,70,9,1,1,06:35:00,325,"",,25,76ERS Timeout: Regular (Full 1 Short 0),"",,,1610612755,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
51,71,8,0,1,06:35:00,325,"",,25,SUB: Ennis III FOR Richardson,"",,,1626196,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
52,72,8,0,1,06:35:00,325,"",,25,SUB: Thybulle FOR Embiid,"",,,203954,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
53,75,8,0,1,06:35:00,325,"",,25,"",SUB: Layman FOR Graham,,,1626203,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
54,77,1,3,1,06:15:00,345,TRUE,made.shot,25,"",Towns 7' Hook Shot (2 PTS),11 - 9,-2,1626157,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
55,78,1,1,1,06:07:00,353,TRUE,made.shot,26,Harris 26' 3PT Jump Shot (3 PTS) (Simmons 2 AST),"",11 - 12,1,202699,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
56,80,5,13,1,05:51:00,369,TRUE,turnover,27,"",Teague Backcourt Turnover (P1.T3),,,201952,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
57,81,1,98,1,05:37:00,383,TRUE,made.shot,28,Harris 1' Cutting Layup Shot (5 PTS) (Simmons 3 AST),"",11 - 14,3,202699,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
58,83,5,4,1,05:29:00,391,TRUE,turnover,29,"",Teague Traveling Turnover (P2.T4),,,201952,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
59,84,7,1,1,05:29:00,391,"",,30,"",Timberwolves Violation: Delay of game Violation,,,1610612750,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","",""
60,85,2,79,1,05:21:00,399,"",,30,MISS Harris 19' Pullup Jump Shot,"",,,202699,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
61,86,4,0,1,05:18:00,402,"",,30,Ennis III REBOUND (Off:1 Def:0),"",,,203516,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
62,87,1,75,1,05:15:00,405,TRUE,made.shot,30,Simmons 2' Driving Finger Roll Layup (4 PTS) (Ennis III 1 AST),"",11 - 16,5,1627732,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
63,89,2,1,1,04:57:00,423,"",,31,"",MISS Covington 26' 3PT Jump Shot,,,203496,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
64,90,4,0,1,04:54:00,426,TRUE,missed.shot,31,Ennis III REBOUND (Off:1 Def:1),"",,,203516,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
65,91,6,2,1,04:52:00,428,"",,32,"",Covington S.FOUL (P1.T2) (M.Ayotte),,,203496,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
66,93,3,11,1,04:52:00,428,"",,32,Ennis III Free Throw 1 of 2 (1 PTS),"",11 - 17,6,203516,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
67,94,8,0,1,04:52:00,428,"",,32,"",SUB: Culver FOR Wiggins,,,203952,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
68,96,3,12,1,04:52:00,428,TRUE,last.ft.made,32,Ennis III Free Throw 2 of 2 (2 PTS),"",11 - 18,7,203516,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
69,97,1,1,1,04:39:00,441,TRUE,made.shot,33,"",Towns 27' 3PT Jump Shot (5 PTS) (Teague 2 AST),14 - 18,4,1626157,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
70,99,6,2,1,04:25:00,455,"",,34,"",Covington S.FOUL (P2.T3) (M.Ervin),,,203496,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
71,101,3,11,1,04:25:00,455,"",,34,MISS Simmons Free Throw 1 of 2,"",,,1627732,"","","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
72,102,4,1,1,04:25:00,455,"",,34,76ERS Rebound,"",,,1610612755,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
73,103,8,0,1,04:25:00,455,"",,34,"",SUB: Vonleh FOR Teague,,,201952,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
74,104,8,0,1,04:25:00,455,"",,34,"",SUB: Napier FOR Towns,,,1626157,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
75,105,8,0,1,04:25:00,455,"",,34,"",SUB: Okogie FOR Covington,,,203496,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
76,109,3,12,1,04:25:00,455,TRUE,last.ft.made,34,Simmons Free Throw 2 of 2 (5 PTS),"",14 - 19,5,1627732,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
77,110,2,1,1,04:12:00,468,"",,35,"",MISS Napier 26' 3PT Jump Shot,,,203894,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
78,111,4,0,1,04:09:00,471,TRUE,missed.shot,35,Horford REBOUND (Off:1 Def:2),"",,,201143,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
79,112,2,6,1,04:02:00,478,"",,36,MISS Harris 5' Driving Layup,Okogie BLOCK (1 BLK),,,202699,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
80,114,4,0,1,04:02:00,478,TRUE,missed.shot,36,"",Timberwolves Rebound,,,1610612750,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
81,115,8,0,1,04:02:00,478,"",,37,SUB: Scott FOR Harris,"",,,202699,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
