eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Bitadze vs. Carter Jr.: Tip to Satoransky,"",,,1629048,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,78,1,11:48:00,12,TRUE,made.shot,1,"",Carter Jr. 9' Floating Jump Shot (2 PTS) (LaVine 1 AST),2 - 0,-2,1628976,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
4,9,1,1,1,11:32:00,28,TRUE,made.shot,2,Bitadze 18' Jump Shot (2 PTS) (Brogdon 1 AST),"",2 - 2,TIE,1629048,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
5,11,1,102,1,11:09:00,51,TRUE,made.shot,3,"",Carter Jr. 4' Driving Floating Bank Jump Shot (4 PTS) (Porter Jr. 1 AST),4 - 2,-2,1628976,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
6,13,1,79,1,10:54:00,66,TRUE,made.shot,4,Brogdon 28' 3PT Pullup Jump Shot (3 PTS) (Bitadze 1 AST),"",4 - 5,1,1627763,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
7,15,1,80,1,10:35:00,85,TRUE,made.shot,5,"",LaVine 18' Step Back Jump Shot (2 PTS) (Satoransky 1 AST),6 - 5,-1,203897,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,16,2,47,1,10:18:00,102,"",,6,MISS Bitadze 13' Turnaround Jump Shot,"",,,1629048,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
9,17,4,0,1,10:15:00,105,TRUE,missed.shot,6,"",Carter Jr. REBOUND (Off:0 Def:1),,,1628976,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,21,2,5,1,09:58:00,122,"",,7,Sampson BLOCK (1 BLK),MISS LaVine 3' Layup,,,203897,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
11,22,4,0,1,09:58:00,122,TRUE,missed.shot,7,Sampson REBOUND (Off:0 Def:1),"",,,203960,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
12,23,5,1,1,09:56:00,124,TRUE,turnover,8,Sampson Bad Pass Turnover (P1.T1),Satoransky STEAL (1 STL),,,203960,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,25,2,98,1,09:53:00,127,"",,9,"",MISS Porter Jr. 5' Cutting Layup Shot,,,203490,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
14,26,4,0,1,09:50:00,130,TRUE,missed.shot,9,Brogdon REBOUND (Off:0 Def:1),"",,,1627763,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,27,1,9,1,09:44:00,136,TRUE,made.shot,10,Brogdon 2' Driving Dunk (5 PTS),"",6 - 7,1,1627763,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
16,28,6,2,1,09:26:00,154,"",,11,Bitadze S.FOUL (P1.T1) (L.Wood),"",,,1629048,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
17,30,3,11,1,09:26:00,154,"",,11,"",MISS Carter Jr. Free Throw 1 of 2,,,1628976,"","","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
18,31,4,1,1,09:26:00,154,"",,11,"",Bulls Rebound,,,1610612741,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
19,33,3,12,1,09:26:00,154,TRUE,last.ft.made,11,"",Carter Jr. Free Throw 2 of 2 (5 PTS),7 - 7,TIE,1628976,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
20,34,1,7,1,09:13:00,167,TRUE,made.shot,12,Sampson 1' Dunk (2 PTS) (Lamb 1 AST),"",7 - 9,2,203960,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
21,36,6,1,1,09:02:00,178,"",,13,Warren P.FOUL (P1.T2) (L.Wood),"",,,203933,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
22,39,2,1,1,08:54:00,186,"",,13,"",MISS Satoransky  3PT Jump Shot,,,203107,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
23,40,4,0,1,08:51:00,189,TRUE,missed.shot,13,Bitadze REBOUND (Off:0 Def:1),"",,,1629048,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
24,41,1,79,1,08:38:00,202,TRUE,made.shot,14,Warren 15' Pullup Jump Shot (2 PTS) (Brogdon 2 AST),"",7 - 11,4,203933,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
25,43,5,1,1,08:20:00,220,TRUE,turnover,15,Lamb STEAL (1 STL),Satoransky Bad Pass Turnover (P1.T1),,,203107,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
26,45,6,2,1,08:16:00,224,"",,16,"",Markkanen S.FOUL (P1.T1) (S.Wright),,,1628374,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
27,47,3,11,1,08:16:00,224,"",,16,Lamb Free Throw 1 of 2 (1 PTS),"",7 - 12,5,203087,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
28,48,3,12,1,08:16:00,224,TRUE,last.ft.made,16,Lamb Free Throw 2 of 2 (2 PTS),"",7 - 13,6,203087,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
29,49,1,1,1,08:00:00,240,TRUE,made.shot,17,"",LaVine 25' 3PT Jump Shot (5 PTS) (Satoransky 2 AST),10 - 13,3,203897,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
30,51,1,78,1,07:40:00,260,"",,18,Warren 13' Floating Jump Shot (4 PTS) (Bitadze 2 AST),"",10 - 15,5,203933,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
31,53,6,2,1,07:40:00,260,"",,18,"",Satoransky S.FOUL (P1.T2) (S.Wright),,,203107,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
32,55,8,0,1,07:40:00,260,"",,18,"",SUB: Young FOR Markkanen,,,1628374,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
