eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Whiteside vs. Favors: Tip to Anthony,"","","",,0,,,202355,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,101,1,11:42:00,MISS McCollum 6' Driving Floating Jump Shot,"","","",,0,,,203468,18,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
8,4,0,1,11:40:00,"","",Favors REBOUND (Off:0 Def:1),TRUE,missed.shot,0,,,202324,20,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,2,79,1,11:36:00,"","",MISS Ingram 15' Pullup Jump Shot,"",,1,,,1627742,24,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,4,0,1,11:33:00,McCollum REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,203468,27,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,6,2,1,11:25:00,"","",Ball S.FOUL (P1.T1) (J.Butler),"",,2,,,1628366,35,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
13,3,11,1,11:25:00,Anthony Free Throw 1 of 2 (1 PTS),"","","",,2,0 - 1,1,2546,35,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,3,12,1,11:25:00,Anthony Free Throw 2 of 2 (2 PTS),"","",TRUE,last.ft.made,2,0 - 2,2,2546,35,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
15,2,1,1,11:14:00,"","",MISS Ball 26' 3PT Jump Shot,"",,3,,,1628366,46,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
16,4,0,1,11:11:00,Bazemore REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,3,,,203145,49,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
17,1,80,1,11:03:00,Lillard 21' Step Back Jump Shot (2 PTS),"","",TRUE,made.shot,4,0 - 4,4,203081,57,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,1,5,1,10:51:00,"","",Favors 1' Layup (2 PTS) (Ball 1 AST),TRUE,made.shot,5,2 - 4,2,202324,69,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
20,2,79,1,10:35:00,MISS Lillard 27' 3PT Pullup Jump Shot,"","","",,6,,,203081,85,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
21,4,0,1,10:35:00,"","",Pelicans Rebound,TRUE,missed.shot,6,,,1610612740,85,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
23,1,79,1,10:29:00,"","",Redick 25' 3PT Pullup Jump Shot (3 PTS) (Ingram 1 AST),TRUE,made.shot,7,5 - 4,-1,200755,91,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
25,1,101,1,10:06:00,McCollum 12' Driving Floating Jump Shot (2 PTS) (Lillard 1 AST),"","",TRUE,made.shot,8,5 - 6,1,203468,114,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
27,6,2,1,09:58:00,Anthony S.FOUL (P1.T1) (J.Butler),"","","",,9,,,2546,122,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
29,3,13,1,09:58:00,"","",Ingram Free Throw 1 of 3 (1 PTS),"",,9,6 - 6,TIE,1627742,122,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
30,3,14,1,09:58:00,"","",Ingram Free Throw 2 of 3 (2 PTS),"",,9,7 - 6,-1,1627742,122,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
31,3,15,1,09:58:00,"","",Ingram Free Throw 3 of 3 (3 PTS),TRUE,last.ft.made,9,8 - 6,-2,1627742,122,"","",TRUE,"","","","","","","","","","","","","","","","","","","","",TRUE,"",TRUE,TRUE,TRUE,"","","",""
32,1,79,1,09:39:00,Anthony 18' Pullup Jump Shot (4 PTS) (McCollum 1 AST),"","",TRUE,made.shot,10,8 - 8,TIE,2546,141,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
34,2,6,1,09:31:00,Whiteside BLOCK (1 BLK),"",MISS Ingram 2' Driving Layup,"",,11,,,1627742,149,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
36,4,0,1,09:26:00,"","",Favors REBOUND (Off:1 Def:1),"",,11,,,202324,154,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
37,1,87,1,09:26:00,"","",Favors 1' Putback Dunk (4 PTS),TRUE,made.shot,11,10 - 8,-2,202324,154,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
38,2,86,1,09:15:00,MISS Lillard 13' Turnaround Fadeaway Shot,"","","",,12,,,203081,165,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
39,4,0,1,09:13:00,"","",Favors REBOUND (Off:1 Def:2),TRUE,missed.shot,12,,,202324,167,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
40,6,4,1,09:08:00,"","",Ball OFF.Foul (P2) (J.Butler),"",,13,,,1628366,172,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
42,5,37,1,09:08:00,"","",Ball Offensive Foul Turnover (P1.T1),TRUE,turnover,13,,,1628366,172,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
43,1,6,1,08:57:00,McCollum 1' Driving Layup (4 PTS) (Lillard 2 AST),"","",TRUE,made.shot,14,10 - 10,TIE,203468,183,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
45,6,2,1,08:45:00,Bazemore S.FOUL (P1.T2) (S.Foster),"","","",,15,,,203145,195,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
47,3,11,1,08:45:00,"","",MISS Favors Free Throw 1 of 2,"",,15,,,202324,195,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
48,4,1,1,08:45:00,"","",Pelicans Rebound,"",,15,,,1610612740,195,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
49,8,0,1,08:45:00,"","",SUB: Hart FOR Ball,"",,15,,,1628366,195,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
51,3,12,1,08:45:00,"","",MISS Favors Free Throw 2 of 2,"",,15,,,202324,195,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"",TRUE,"","",TRUE,TRUE,"","","","",""
52,4,0,1,08:43:00,Anthony REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,15,,,2546,197,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
53,2,6,1,08:30:00,MISS Bazemore 2' Driving Layup,"","","",,16,,,203145,210,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
54,4,0,1,08:28:00,"","",Favors REBOUND (Off:1 Def:3),TRUE,missed.shot,16,,,202324,212,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
55,1,6,1,08:21:00,"","",Ingram 2' Driving Layup (5 PTS),TRUE,made.shot,17,12 - 10,-2,1627742,219,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
56,1,5,1,08:12:00,Anthony  Layup (6 PTS) (Lillard 3 AST),"","",TRUE,made.shot,18,12 - 12,TIE,2546,228,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
58,6,1,1,07:59:00,Lillard P.FOUL (P1.T3) (K.Lane),"","","",,19,,,203081,241,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
