eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Drummond vs. Len: Tip to Brown,"","","",,0,,,203083,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,5,2,1,11:44:00,Drummond Lost Ball Turnover (P1.T1),"",Len STEAL (1 STL),TRUE,turnover,0,,,203083,16,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,2,5,1,11:27:00,"","",MISS Hunter 6' Layup,"",,1,,,1629631,33,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,4,0,1,11:26:00,"","",Len REBOUND (Off:1 Def:0),"",,1,,,203458,34,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,1,5,1,11:26:00,"","",Len 1' Layup (2 PTS),TRUE,made.shot,1,2 - 0,-2,203458,34,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,2,1,1,11:17:00,MISS Snell 28' 3PT Jump Shot,"","","",,2,,,203503,43,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
13,4,0,1,11:13:00,"","",Reddish REBOUND (Off:0 Def:1),TRUE,missed.shot,2,,,1629629,47,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,2,101,1,11:07:00,"","",MISS Young 10' Driving Floating Jump Shot,"",,3,,,1629027,53,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,4,0,1,11:04:00,Brown REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,3,,,1628971,56,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,1,63,1,10:56:00,Drummond 7' Fadeaway Jumper (2 PTS) (Morris 1 AST),"","",TRUE,made.shot,4,2 - 2,TIE,203083,64,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,1,6,1,10:41:00,"","",Hunter 3' Driving Layup (2 PTS),TRUE,made.shot,5,4 - 2,-2,1629631,79,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
19,2,6,1,10:26:00,MISS Morris 2' Driving Layup,"","","",,6,,,202693,94,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
20,4,0,1,10:24:00,"","",Collins REBOUND (Off:0 Def:1),TRUE,missed.shot,6,,,1628381,96,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
21,2,5,1,10:19:00,"","",MISS Collins 4' Layup,"",,7,,,1628381,101,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
22,4,0,1,10:17:00,Brown REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,7,,,1628971,103,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
23,2,80,1,10:02:00,MISS Jackson 20' Step Back Jump Shot,"","","",,8,,,202704,118,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
24,4,0,1,09:58:00,"","",Hunter REBOUND (Off:0 Def:1),TRUE,missed.shot,8,,,1629631,122,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
25,2,1,1,09:49:00,"","",MISS Len 26' 3PT Jump Shot,"",,9,,,203458,131,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
26,4,0,1,09:46:00,Jackson REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,9,,,202704,134,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
27,1,58,1,09:41:00,Drummond 8' Turnaround Hook Shot (4 PTS) (Jackson 1 AST),"","",TRUE,made.shot,10,4 - 4,TIE,203083,139,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
29,6,1,1,09:24:00,Morris P.FOUL (P1.T1) (T.Brothers),"","","",,11,,,202693,156,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
31,1,1,1,09:21:00,"","",Collins 25' 3PT Jump Shot (3 PTS) (Len 1 AST),TRUE,made.shot,11,7 - 4,-3,1628381,159,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
33,2,79,1,09:07:00,MISS Jackson 27' 3PT Pullup Jump Shot,"","","",,12,,,202704,173,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
34,4,0,1,09:06:00,"","",Hawks Rebound,TRUE,missed.shot,12,,,1610612737,174,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
36,2,79,1,08:56:00,"","",MISS Young 24' 3PT Pullup Jump Shot,"",,13,,,1629027,184,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
37,4,0,1,08:53:00,Jackson REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,13,,,202704,187,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
38,5,1,1,08:39:00,Morris Bad Pass Turnover (P1.T2),"",Collins STEAL (1 STL),TRUE,turnover,14,,,202693,201,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
40,1,7,1,08:34:00,"","",Collins 1' Dunk (5 PTS) (Young 1 AST),TRUE,made.shot,15,9 - 4,-5,1628381,206,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
42,9,1,1,08:30:00,PISTONS Timeout: Regular (Full 1 Short 0),"","","",,16,,,1610612765,210,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
43,2,6,1,08:19:00,MISS Brown 4' Driving Layup,"","","",,16,,,1628971,221,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
44,4,0,1,08:18:00,"","",Len REBOUND (Off:1 Def:1),TRUE,missed.shot,16,,,203458,222,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
45,1,2,1,08:11:00,"","",Collins 10' Running Jump Shot (7 PTS) (Young 2 AST),TRUE,made.shot,17,11 - 4,-7,1628381,229,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
47,1,1,1,07:53:00,Morris 26' 3PT Jump Shot (3 PTS) (Jackson 2 AST),"","",TRUE,made.shot,18,11 - 7,-4,202693,247,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
49,6,2,1,07:30:00,Drummond S.FOUL (P1.T2) (M.Ervin),"","","",,19,,,203083,270,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
51,3,11,1,07:30:00,"","",Hunter Free Throw 1 of 2 (3 PTS),"",,19,12 - 7,-5,1629631,270,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
52,8,0,1,07:30:00,"","",SUB: Parker FOR Collins,"",,19,,,1628381,270,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
54,3,12,1,07:30:00,"","",Hunter Free Throw 2 of 2 (4 PTS),TRUE,last.ft.made,19,13 - 7,-6,1629631,270,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
55,1,6,1,07:15:00,Brown 2' Driving Layup (2 PTS),"","",TRUE,made.shot,20,13 - 9,-4,1628971,285,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
56,1,102,1,07:06:00,"","",Young 4' Driving Floating Bank Jump Shot (2 PTS),"",,21,15 - 9,-6,1629027,294,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
57,6,2,1,07:06:00,Brown S.FOUL (P1.T3) (M.Ervin),"","","",,21,,,1628971,294,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
59,3,10,1,07:06:00,"","",Young Free Throw 1 of 1 (3 PTS),TRUE,last.ft.made,21,16 - 9,-7,1629027,294,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
60,2,1,1,06:54:00,MISS Snell 25' 3PT Jump Shot,"","","",,22,,,203503,306,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
61,4,0,1,06:52:00,"","",Hawks Rebound,TRUE,missed.shot,22,,,1610612737,308,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
63,8,0,1,06:52:00,"","",SUB: Carter FOR Reddish,"",,23,,,1629629,308,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
64,8,0,1,06:52:00,"","",SUB: Fernando FOR Len,"",,23,,,203458,308,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
67,2,5,1,06:38:00,"","",MISS Young 2' Layup,"",,23,,,1629027,322,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
68,4,0,1,06:37:00,Drummond REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,23,,,203083,323,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
69,1,6,1,06:23:00,Morris 2' Driving Layup (5 PTS) (Jackson 3 AST),"","",TRUE,made.shot,24,16 - 11,-5,202693,337,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
71,1,7,1,06:10:00,"","",Parker 1' Dunk (2 PTS) (Young 3 AST),TRUE,made.shot,25,18 - 11,-7,203953,350,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
73,2,58,1,05:44:00,MISS Drummond 6' Turnaround Hook Shot,"","","",,26,,,203083,376,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
74,4,0,1,05:42:00,"","",Fernando REBOUND (Off:0 Def:1),TRUE,missed.shot,26,,,1628981,378,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
75,2,79,1,05:31:00,"","",MISS Hunter 25' 3PT Pullup Jump Shot,"",,27,,,1629631,389,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
76,4,0,1,05:28:00,Morris REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,27,,,202693,392,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
77,2,1,1,05:16:00,MISS Morris 26' 3PT Jump Shot,"","","",,28,,,202693,404,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
78,4,0,1,05:12:00,Drummond REBOUND (Off:1 Def:1),"","","",,28,,,203083,408,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
79,1,3,1,05:11:00,Drummond 2' Hook Shot (6 PTS),"","",TRUE,made.shot,28,18 - 13,-5,203083,409,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
80,1,79,1,04:57:00,"","",Young 28' 3PT Pullup Jump Shot (6 PTS),TRUE,made.shot,29,21 - 13,-8,1629027,423,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
81,6,2,1,04:45:00,"","",Fernando S.FOUL (P1.T1) (M.Ervin),"",,30,,,1628981,435,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
83,3,11,1,04:45:00,Drummond Free Throw 1 of 2 (7 PTS),"","","",,30,21 - 14,-7,203083,435,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
84,8,0,1,04:45:00,SUB: Kennard FOR Jackson,"","","",,30,,,202704,435,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
85,8,0,1,04:45:00,SUB: Maker FOR Morris,"","","",,30,,,202693,435,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
86,8,0,1,04:45:00,SUB: Rose FOR Snell,"","","",,30,,,203503,435,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
87,8,0,1,04:45:00,"","",SUB: Bembry FOR Hunter,"",,30,,,1629631,435,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
92,3,12,1,04:45:00,Drummond Free Throw 2 of 2 (8 PTS),"","",TRUE,last.ft.made,30,21 - 15,-6,203083,435,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
93,1,101,1,04:34:00,"","",Young 13' Driving Floating Jump Shot (8 PTS),TRUE,made.shot,31,23 - 15,-8,1629027,446,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
94,1,73,1,04:20:00,Drummond 2' Driving Reverse Layup (10 PTS) (Rose 1 AST),"","",TRUE,made.shot,32,23 - 17,-6,203083,460,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
96,1,108,1,04:07:00,"","",Parker 1' Cutting Dunk Shot (4 PTS) (Young 4 AST),TRUE,made.shot,33,25 - 17,-8,203953,473,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
98,2,6,1,03:47:00,MISS Drummond 4' Driving Layup,"","","",,34,,,203083,493,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
99,4,0,1,03:45:00,"","",Parker REBOUND (Off:0 Def:1),TRUE,missed.shot,34,,,203953,495,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
100,1,1,1,03:40:00,"","",Young 28' 3PT Jump Shot (11 PTS) (Bembry 1 AST),TRUE,made.shot,35,28 - 17,-11,1629027,500,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
102,1,6,1,03:22:00,Rose 1' Driving Layup (2 PTS),"","",TRUE,made.shot,36,28 - 19,-9,201565,518,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
103,1,75,1,03:08:00,"","",Young 2' Driving Finger Roll Layup (13 PTS),TRUE,made.shot,37,30 - 19,-11,1629027,532,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
104,1,5,1,02:52:00,Drummond 2' Layup (12 PTS),"","",TRUE,made.shot,38,30 - 21,-9,203083,548,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
105,1,1,1,02:30:00,"","",Young 32' 3PT Jump Shot (16 PTS) (Bembry 2 AST),TRUE,made.shot,39,33 - 21,-12,1629027,570,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
107,1,6,1,02:20:00,Rose 2' Driving Layup (4 PTS),"","","",,40,33 - 23,-10,201565,580,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
108,6,2,1,02:20:00,"","",Bembry S.FOUL (P1.T2) (A.Smith),"",,40,,,1627761,580,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
110,9,1,1,02:20:00,"","",Hawks Timeout: Regular (Reg.1 Short 0),"",,40,,,1610612737,580,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
111,8,0,1,02:20:00,SUB: Galloway FOR Drummond,"","","",,40,,,203083,580,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
112,8,0,1,02:20:00,SUB: Snell FOR Brown,"","","",,40,,,1628971,580,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
113,8,0,1,02:20:00,"","",SUB: Turner FOR Carter,"",,40,,,1713,580,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
117,3,10,1,02:20:00,Rose Free Throw 1 of 1 (5 PTS),"","",TRUE,last.ft.made,40,33 - 24,-9,201565,580,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
155,7,2,1,02:20:00,"","",Parker Violation:Defensive Goaltending (.),"",,41,,,203953,580,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","",""
118,2,3,1,02:05:00,"","",MISS Fernando 6' Hook Shot,"",,41,,,1628981,595,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
119,4,0,1,02:02:00,Maker REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,41,,,1627748,598,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
120,2,1,1,01:54:00,MISS Galloway  3PT Jump Shot,"","","",,42,,,204038,606,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
121,4,0,1,01:50:00,"","",Young REBOUND (Off:0 Def:1),TRUE,missed.shot,42,,,1629027,610,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
122,1,1,1,01:35:00,"","",Parker 26' 3PT Jump Shot (7 PTS) (Bembry 3 AST),TRUE,made.shot,43,36 - 24,-12,203953,625,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
124,1,79,1,01:16:00,Rose 23' Pullup Jump Shot (7 PTS),"","",TRUE,made.shot,44,36 - 26,-10,201565,644,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
