eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Vucevic vs. Horford: Tip to Simmons,"","","",,0,,,202696,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,1,1,11:46:00,"","",MISS Horford 21' Jump Shot,"",,0,,,201143,14,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
8,4,0,1,11:41:00,Gordon REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,0,,,203932,19,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,2,2,1,11:39:00,MISS Fournier 27' 3PT Running Jump Shot,"","","",,1,,,203095,21,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
10,4,0,1,11:35:00,"","",Harris REBOUND (Off:0 Def:1),TRUE,missed.shot,1,,,202699,25,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,1,79,1,11:28:00,"","",Harris 12' Pullup Jump Shot (2 PTS) (Simmons 1 AST),TRUE,made.shot,2,2 - 0,-2,202699,32,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,2,79,1,11:10:00,MISS Gordon 11' Pullup Jump Shot,"","","",,3,,,203932,50,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
13,4,0,1,11:08:00,"","",Horford REBOUND (Off:0 Def:1),TRUE,missed.shot,3,,,201143,52,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,2,79,1,10:59:00,"","",MISS Richardson 20' Pullup Jump Shot,"",,4,,,1626196,61,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,4,0,1,10:56:00,Gordon REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,4,,,203932,64,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,6,2,1,10:50:00,"","",Richardson S.FOUL (P1.T1) (D.Taylor),"",,5,,,1626196,70,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
19,3,11,1,10:50:00,MISS Fournier Free Throw 1 of 2,"","","",,5,,,203095,70,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
20,4,1,1,10:50:00,MAGIC Rebound,"","","",,5,,,1610612753,70,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
21,3,12,1,10:50:00,Fournier Free Throw 2 of 2 (1 PTS),"","",TRUE,last.ft.made,5,2 - 1,-1,203095,70,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
22,2,79,1,10:37:00,"","",MISS Harris 13' Pullup Jump Shot,"",,6,,,202699,83,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
23,4,0,1,10:34:00,Fultz REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,6,,,1628365,86,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
24,1,41,1,10:30:00,Fultz 4' Running Layup (2 PTS),"","",TRUE,made.shot,7,2 - 3,1,1628365,90,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
25,5,1,1,10:13:00,Fultz STEAL (1 STL),"",Simmons Bad Pass Turnover (P1.T1),TRUE,turnover,8,,,1627732,107,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
27,6,2,1,10:10:00,"","",Harris S.FOUL (P1.T2) (K.Scott),"",,9,,,202699,110,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
29,3,11,1,10:10:00,Fultz Free Throw 1 of 2 (3 PTS),"","","",,9,2 - 4,2,1628365,110,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
30,3,12,1,10:10:00,MISS Fultz Free Throw 2 of 2,"","","",,9,,,1628365,110,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"",TRUE,"","",TRUE,TRUE,"","","","",""
31,4,0,1,10:07:00,"","",Harris REBOUND (Off:0 Def:2),TRUE,missed.shot,9,,,202699,113,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
32,1,43,1,09:55:00,"","",Simmons 5' Alley Oop Layup (2 PTS) (Richardson 1 AST),TRUE,made.shot,10,4 - 4,TIE,1627732,125,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
34,1,86,1,09:39:00,Isaac 11' Turnaround Fadeaway (2 PTS),"","",TRUE,made.shot,11,4 - 6,2,1628371,141,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
35,2,6,1,09:13:00,Isaac BLOCK (1 BLK),"",MISS Harris 7' Driving Layup,"",,12,,,202699,167,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
37,4,0,1,09:10:00,"","",Harris REBOUND (Off:1 Def:2),"",,12,,,202699,170,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38,2,1,1,09:07:00,"","",MISS Horford 18' Jump Shot,"",,12,,,201143,173,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
39,4,0,1,09:07:00,Vucevic REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,12,,,202696,173,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
40,1,50,1,09:04:00,Isaac 3' Running Dunk (4 PTS) (Fournier 1 AST),"","",TRUE,made.shot,13,4 - 8,4,1628371,176,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
42,1,6,1,08:42:00,"","",Richardson 6' Driving Layup (2 PTS) (Horford 1 AST),TRUE,made.shot,14,6 - 8,2,1626196,198,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
43,1,1,1,08:28:00,Vucevic 26' 3PT Jump Shot (3 PTS) (Gordon 1 AST),"","",TRUE,made.shot,15,6 - 11,5,202696,212,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
45,1,79,1,08:12:00,"","",Richardson 10' Pullup Jump Shot (4 PTS) (Harris 1 AST),TRUE,made.shot,16,8 - 11,3,1626196,228,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
47,1,101,1,07:54:00,Fournier 11' Driving Floating Jump Shot (3 PTS),"","",TRUE,made.shot,17,8 - 13,5,203095,246,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
48,1,79,1,07:43:00,"","",Korkmaz 21' Pullup Jump Shot (2 PTS) (Simmons 2 AST),TRUE,made.shot,18,10 - 13,3,1627788,257,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
50,1,1,1,07:31:00,Gordon 27' 3PT Jump Shot (3 PTS) (Vucevic 1 AST),"","",TRUE,made.shot,19,10 - 16,6,203932,269,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
52,1,101,1,07:16:00,"","",Korkmaz 7' Driving Floating Jump Shot (4 PTS),TRUE,made.shot,20,12 - 16,4,1627788,284,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
53,9,1,1,07:16:00,MAGIC Timeout: Regular (Full 1 Short 0),"","","",,21,,,1610612753,284,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
55,8,0,1,07:16:00,"","",SUB: Milton FOR Horford,"",,21,,,201143,284,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
56,8,0,1,07:16:00,"","",SUB: Ennis III FOR Richardson,"",,21,,,1626196,284,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
57,8,0,1,07:16:00,"","",SUB: O'Quinn FOR Korkmaz,"",,21,,,1627788,284,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
