eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Thompson vs. Turner: Tip to Sabonis,"",,,202684,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,1,1,11:44:00,16,TRUE,made.shot,1,"",Brogdon 25' 3PT Jump Shot (3 PTS) (Turner 1 AST),3 - 0,-3,1627763,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
4,9,5,2,1,11:25:00,35,TRUE,turnover,2,Love Lost Ball Turnover (P1.T1),Sabonis STEAL (1 STL),,,201567,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
5,11,1,50,1,11:20:00,40,TRUE,made.shot,3,"",Sabonis 3' Running Dunk (2 PTS) (Sumner 1 AST),5 - 0,-5,1627734,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
6,14,6,1,1,11:09:00,51,"",,4,"",Brogdon P.FOUL (P1.T1) (C.Washington),,,1627763,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
7,16,1,1,1,11:01:00,59,TRUE,made.shot,4,Love 26' 3PT Jump Shot (3 PTS) (Garland 1 AST),"",5 - 3,-2,201567,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
8,18,2,1,1,10:52:00,68,"",,5,"",MISS Warren 26' 3PT Jump Shot,,,203933,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
9,19,4,0,1,10:50:00,70,TRUE,missed.shot,5,Sexton REBOUND (Off:0 Def:1),"",,,1629012,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,20,6,2,1,10:42:00,78,"",,6,"",Sabonis S.FOUL (P1.T2) (C.Washington),,,1627734,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
11,22,3,11,1,10:42:00,78,"",,6,Love Free Throw 1 of 2 (4 PTS),"",5 - 4,-1,201567,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12,23,3,12,1,10:42:00,78,TRUE,last.ft.made,6,Love Free Throw 2 of 2 (5 PTS),"",5 - 5,TIE,201567,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
13,24,1,75,1,10:25:00,95,TRUE,made.shot,7,"",Sumner 1' Driving Finger Roll Layup (2 PTS) (Brogdon 1 AST),7 - 5,-2,1628410,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
14,26,2,79,1,10:14:00,106,"",,8,MISS Sexton 16' Pullup Jump Shot,"",,,1629012,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,27,4,0,1,10:12:00,108,"",,8,Thompson REBOUND (Off:1 Def:0),"",,,202684,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,28,1,58,1,10:01:00,119,TRUE,made.shot,8,Thompson 9' Turnaround Hook Shot (2 PTS),"",7 - 7,TIE,202684,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,29,2,101,1,09:46:00,134,"",,9,Thompson BLOCK (1 BLK),MISS Warren 9' Driving Floating Jump Shot,,,203933,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
18,31,4,0,1,09:46:00,134,TRUE,missed.shot,9,CAVALIERS Rebound,"",,,1610612739,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
19,34,7,5,1,09:34:00,146,"",,10,"",Warren Violation:Kicked Ball (C.Washington),,,203933,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","",""
20,35,1,6,1,09:21:00,159,TRUE,made.shot,10,Garland  Driving Layup (2 PTS),"",7 - 9,2,1629636,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
21,36,5,2,1,09:13:00,167,TRUE,turnover,11,Love STEAL (1 STL),Sabonis Lost Ball Turnover (P1.T1),,,1627734,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
22,38,2,5,1,09:07:00,173,"",,12,MISS Thompson 2' Layup,"",,,202684,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
23,39,4,0,1,09:07:00,173,"",,12,Sexton REBOUND (Off:1 Def:1),"",,,1629012,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
24,40,6,1,1,09:07:00,173,"",,12,"",Sabonis P.FOUL (P2.T3) (M.Ervin),,,1627734,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
25,42,8,0,1,09:07:00,173,"",,12,"",SUB: Leaf FOR Sabonis,,,1627734,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
26,44,6,2,1,09:00:00,180,"",,12,"",Leaf S.FOUL (P1.T4) (C.Washington),,,1628388,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
27,46,3,11,1,09:00:00,180,"",,12,Love Free Throw 1 of 2 (6 PTS),"",7 - 10,3,201567,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
28,47,3,12,1,09:00:00,180,TRUE,last.ft.made,12,Love Free Throw 2 of 2 (7 PTS),"",7 - 11,4,201567,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
29,48,2,1,1,08:43:00,197,"",,13,"",MISS Leaf  3PT Jump Shot,,,1628388,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
30,49,4,0,1,08:40:00,200,TRUE,missed.shot,13,Sexton REBOUND (Off:1 Def:2),"",,,1629012,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
31,50,2,102,1,08:30:00,210,"",,14,MISS Sexton 1' Driving Floating Bank Jump Shot,"",,,1629012,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
32,51,4,0,1,08:30:00,210,"",,14,CAVALIERS Rebound,"",,,1610612739,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
33,52,2,86,1,08:18:00,222,"",,14,MISS Osman 14' Turnaround Fadeaway Shot,Brogdon BLOCK (1 BLK),,,1626224,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
34,54,4,0,1,08:18:00,222,"",,14,Sexton REBOUND (Off:2 Def:2),"",,,1629012,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
35,55,5,11,1,08:18:00,222,TRUE,turnover,14,CAVALIERS Turnover: Shot Clock (T#2),"",,,1610612739,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE
36,56,1,86,1,08:04:00,236,"",,15,"",Brogdon 13' Turnaround Fadeaway (5 PTS),9 - 11,2,1627763,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
37,57,6,2,1,08:04:00,236,"",,15,Garland S.FOUL (P1.T1) (C.Washington),"",,,1629636,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
38,60,3,10,1,08:04:00,236,TRUE,last.ft.made,15,"",Brogdon Free Throw 1 of 1 (6 PTS),10 - 11,1,1627763,"","","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
39,61,1,52,1,07:45:00,255,TRUE,made.shot,16,Thompson 1' Alley Oop Dunk (4 PTS) (Garland 2 AST),"",10 - 13,3,202684,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
40,63,1,75,1,07:34:00,266,TRUE,made.shot,17,"",Brogdon 2' Driving Finger Roll Layup (8 PTS),12 - 13,1,1627763,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
