eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Cauley-Stein vs. Carter Jr.: Tip to Markkanen,"","","",,0,,,1626161,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,5,2,1,11:43:00,Green STEAL (1 STL),"",Markkanen Lost Ball Turnover (P1.T1),TRUE,turnover,0,,,1628374,17,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,5,45,1,11:34:00,Green Out of Bounds - Bad Pass Turnover Turnover (P1.T1),"","",TRUE,turnover,1,,,203110,26,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,1,79,1,11:21:00,"","",LaVine 29' 3PT Pullup Jump Shot (3 PTS) (Satoransky 1 AST),TRUE,made.shot,2,3 - 0,-3,203897,39,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
12,2,1,1,11:05:00,MISS Burks 21' Jump Shot,"","","",,3,,,202692,55,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
13,4,0,1,11:03:00,"","",Satoransky REBOUND (Off:0 Def:1),TRUE,missed.shot,3,,,203107,57,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,2,101,1,10:55:00,"","",MISS Satoransky 12' Driving Floating Jump Shot,"",,4,,,203107,65,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,4,0,1,10:54:00,Cauley-Stein REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,4,,,1626161,66,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,6,1,1,10:44:00,"","",Satoransky P.FOUL (P1.T1) (P.Fraher),"",,5,,,203107,76,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
18,2,3,1,10:34:00,MISS Cauley-Stein 3' Hook Shot,"","","",,5,,,1626161,86,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
19,4,0,1,10:30:00,"","",Carter Jr. REBOUND (Off:0 Def:1),TRUE,missed.shot,5,,,1628976,90,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,5,45,1,10:22:00,"","",Satoransky Out of Bounds - Bad Pass Turnover Turnover (P1.T2),TRUE,turnover,6,,,203107,98,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
21,6,2,1,10:12:00,"","",Carter Jr. S.FOUL (P1.T2) (A.Smith),"",,7,,,1628976,108,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
23,3,11,1,10:12:00,MISS Cauley-Stein Free Throw 1 of 2,"","","",,7,,,1626161,108,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
24,4,1,1,10:12:00,WARRIORS Rebound,"","","",,7,,,1610612744,108,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
25,3,12,1,10:12:00,Cauley-Stein Free Throw 2 of 2 (1 PTS),"","",TRUE,last.ft.made,7,3 - 1,-2,1626161,108,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
26,2,1,1,10:01:00,"","",MISS LaVine 21' Jump Shot,"",,8,,,203897,119,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
27,4,0,1,09:59:00,Paschall REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,8,,,1629672,121,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
28,6,1,1,09:53:00,"","",Markkanen P.FOUL (P1.T3) (P.Fraher),"",,9,,,1628374,127,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
30,8,0,1,09:53:00,"","",SUB: Dunn FOR Hutchison,"",,9,,,1628990,127,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
32,2,1,1,09:38:00,MISS Paschall 19' Jump Shot,"",LaVine BLOCK (1 BLK),"",,9,,,1629672,142,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
34,4,0,1,09:36:00,Paschall REBOUND (Off:1 Def:1),"","","",,9,,,1629672,144,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
35,2,5,1,09:36:00,MISS Paschall 3' Layup,"","","",,9,,,1629672,144,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
36,4,0,1,09:35:00,"","",Dunn REBOUND (Off:0 Def:1),TRUE,missed.shot,9,,,1627739,145,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
37,1,1,1,09:28:00,"","",Markkanen  3PT Jump Shot (3 PTS) (Satoransky 2 AST),"",,10,6 - 1,-5,1628374,152,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",TRUE,""
39,6,2,1,09:28:00,Green S.FOUL (P1.T1) (P.Fraher),"","","",,10,,,203110,152,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
41,3,10,1,09:28:00,"","",Markkanen Free Throw 1 of 1 (4 PTS),TRUE,last.ft.made,10,7 - 1,-6,1628374,152,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
42,5,2,1,09:16:00,Green Lost Ball Turnover (P2.T2),"",Satoransky STEAL (1 STL),TRUE,turnover,11,,,203110,164,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
44,1,50,1,09:11:00,"","",LaVine  Running Dunk (5 PTS) (Satoransky 3 AST),TRUE,made.shot,12,9 - 1,-8,203897,169,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
46,1,6,1,08:55:00,Burks 3' Driving Layup (2 PTS) (Green 1 AST),"","",TRUE,made.shot,13,9 - 3,-6,202692,185,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
48,2,1,1,08:45:00,"","",MISS LaVine  3PT Jump Shot,"",,14,,,203897,195,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
49,4,0,1,08:43:00,Burks REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,14,,,202692,197,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
50,1,79,1,08:38:00,Green 10' Pullup Jump Shot (2 PTS) (Burks 1 AST),"","",TRUE,made.shot,15,9 - 5,-4,203110,202,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
52,2,1,1,08:28:00,"","",MISS Markkanen 27' 3PT Jump Shot,"",,16,,,1628374,212,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
53,4,0,1,08:26:00,Burks REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,16,,,202692,214,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
54,1,101,1,08:04:00,Paschall 7' Driving Floating Jump Shot (2 PTS) (Green 2 AST),"","","",,17,9 - 7,-2,1629672,236,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
56,6,2,1,08:04:00,"","",Dunn S.FOUL (P1.T4) (P.Fraher),"",,17,,,1627739,236,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
58,3,10,1,08:04:00,Paschall Free Throw 1 of 1 (3 PTS),"","",TRUE,last.ft.made,17,9 - 8,-1,1629672,236,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
59,2,101,1,07:45:00,"","",MISS Markkanen 11' Driving Floating Jump Shot,"",,18,,,1628374,255,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
60,4,0,1,07:44:00,Cauley-Stein REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,18,,,1626161,256,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
62,9,1,1,07:35:00,WARRIORS Timeout: Regular (Full 1 Short 0),"","","",,19,,,1610612744,265,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
