eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Chriss vs. McGee: Tip to Lee,"","","",,0,,,1627737,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,108,1,11:47:00,Chriss 3' Cutting Dunk Shot (2 PTS) (Bender 1 AST),"","",TRUE,made.shot,0,0 - 2,2,1627737,13,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
9,1,80,1,11:25:00,"","",Davis 19' Step Back Jump Shot (2 PTS) (Rondo 1 AST),TRUE,made.shot,1,2 - 2,TIE,203076,35,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,2,1,1,11:05:00,MISS Bender 26' 3PT Jump Shot,"","","",,2,,,1627733,55,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
12,4,0,1,11:03:00,"","",Rondo REBOUND (Off:0 Def:1),TRUE,missed.shot,2,,,200765,57,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,2,1,1,10:58:00,"","",MISS Bradley 13' Jump Shot,"",,3,,,202340,62,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,4,0,1,10:57:00,Chriss REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,3,,,1627737,63,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,1,1,1,10:47:00,Poole 28' 3PT Jump Shot (3 PTS) (Chriss 1 AST),"","",TRUE,made.shot,4,2 - 5,3,1629673,73,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
18,2,1,1,10:30:00,"","",MISS Davis 13' Jump Shot,"",,5,,,203076,90,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
19,4,0,1,10:29:00,Chriss REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,5,,,1627737,91,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,2,101,1,10:20:00,MISS Poole 11' Driving Floating Jump Shot,"","","",,6,,,1629673,100,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
21,4,0,1,10:19:00,"","",McGee REBOUND (Off:0 Def:1),TRUE,missed.shot,6,,,201580,101,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
22,6,17,1,10:03:00,WARRIORS T.Foul (Def. 3 Sec Bender ) (T.Ford),"","","",,7,,,1627733,117,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
23,3,16,1,10:03:00,"","",Davis Free Throw Technical (3 PTS),"",,7,3 - 5,2,203076,117,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","",TRUE,"","","","","","",""
24,1,43,1,09:59:00,"","",McGee 4' Alley Oop Layup (2 PTS) (Green 1 AST),TRUE,made.shot,7,5 - 5,TIE,201580,121,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
26,6,1,1,09:44:00,"","",Green P.FOUL (P1.T1) (T.Ford),"",,8,,,201980,136,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
28,2,1,1,09:36:00,MISS Lee 30' 3PT Jump Shot,"","","",,8,,,1627814,144,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
29,4,0,1,09:34:00,"","",McGee REBOUND (Off:0 Def:2),TRUE,missed.shot,8,,,201580,146,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
30,6,1,1,09:23:00,Chriss P.FOUL (P1.T1) (T.Ford),"","","",,9,,,1627737,157,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
32,2,5,1,09:18:00,Chriss BLOCK (1 BLK),"",MISS McGee 4' Layup,"",,9,,,201580,162,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
34,4,0,1,09:17:00,"","",Lakers Rebound,"",,9,,,1610612747,163,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
36,2,80,1,09:09:00,"","",MISS Rondo 19' Step Back Jump Shot,"",,9,,,200765,171,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
37,4,0,1,09:08:00,Bender REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,9,,,1627733,172,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
38,2,98,1,09:02:00,MISS Lee 2' Cutting Layup Shot,"","","",,10,,,1627814,178,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
39,4,0,1,09:01:00,Chriss REBOUND (Off:1 Def:2),"","","",,10,,,1627737,179,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
40,2,107,1,09:01:00,MISS Chriss 1' Tip Dunk Shot,"","","",,10,,,1627737,179,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
41,4,0,1,09:00:00,"","",McGee REBOUND (Off:0 Def:3),TRUE,missed.shot,10,,,201580,180,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
42,1,1,1,08:48:00,"","",Bradley 9' Jump Shot (2 PTS),TRUE,made.shot,11,7 - 5,-2,202340,192,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
43,2,1,1,08:32:00,MISS Bender 24' 3PT Jump Shot,"","","",,12,,,1627733,208,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
