eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Embiid vs. Lopez: Tip to Horford,"","","",,0,,,203954,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,79,1,11:44:00,MISS Harris 16' Pullup Jump Shot,"","","",,0,,,202699,16,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
8,4,0,1,11:40:00,"","",Matthews REBOUND (Off:0 Def:1),TRUE,missed.shot,0,,,202083,20,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,1,1,1,11:34:00,"","",Antetokounmpo 18' Jump Shot (2 PTS),TRUE,made.shot,1,2 - 0,-2,203507,26,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
10,1,3,1,11:13:00,Simmons 3' Hook Shot (2 PTS),"","",TRUE,made.shot,2,2 - 2,TIE,1627732,47,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,1,79,1,11:00:00,"","",Middleton 27' 3PT Pullup Jump Shot (3 PTS) (Antetokounmpo 1 AST),TRUE,made.shot,3,5 - 2,-3,203114,60,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
13,1,47,1,10:47:00,Harris 6' Turnaround Jump Shot (2 PTS),"","",TRUE,made.shot,4,5 - 4,-1,202699,73,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
14,2,1,1,10:35:00,"","",MISS Antetokounmpo 27' 3PT Jump Shot,"",,5,,,203507,85,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
15,4,0,1,10:32:00,Simmons REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,5,,,1627732,88,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,1,44,1,10:27:00,Embiid 2' Reverse Layup (2 PTS) (Simmons 1 AST),"","",TRUE,made.shot,6,5 - 6,1,203954,93,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,5,1,1,10:13:00,Simmons STEAL (1 STL),"",Middleton Bad Pass Turnover (P1.T1),TRUE,turnover,7,,,203114,107,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
20,1,1,1,10:08:00,Richardson 24' 3PT Jump Shot (3 PTS) (Horford 1 AST),"","",TRUE,made.shot,8,5 - 9,4,1626196,112,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
22,2,79,1,09:52:00,Simmons BLOCK (1 BLK),"",MISS Middleton 16' Pullup Jump Shot,"",,9,,,203114,128,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
24,4,0,1,09:52:00,"","",Bucks Rebound,"",,9,,,1610612749,128,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
26,1,98,1,09:50:00,"","",Matthews  Cutting Layup Shot (2 PTS) (DiVincenzo 1 AST),TRUE,made.shot,9,7 - 9,2,202083,130,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
28,2,1,1,09:35:00,MISS Embiid 26' 3PT Jump Shot,"","","",,10,,,203954,145,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
29,4,0,1,09:32:00,"","",Antetokounmpo REBOUND (Off:0 Def:1),TRUE,missed.shot,10,,,203507,148,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
30,1,75,1,09:23:00,"","",DiVincenzo 5' Driving Finger Roll Layup (2 PTS) (Antetokounmpo 2 AST),TRUE,made.shot,11,9 - 9,TIE,1628978,157,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
32,1,79,1,09:02:00,Embiid 17' Pullup Jump Shot (4 PTS),"","",TRUE,made.shot,12,9 - 11,2,203954,178,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
33,6,2,1,08:47:00,Embiid S.FOUL (P1.T1) (D.Collins),"","","",,13,,,203954,193,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
35,3,11,1,08:47:00,"","",Antetokounmpo Free Throw 1 of 2 (3 PTS),"",,13,10 - 11,1,203507,193,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
36,3,12,1,08:47:00,"","",MISS Antetokounmpo Free Throw 2 of 2,"",,13,,,203507,193,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"",TRUE,"","",TRUE,TRUE,"","","","",""
37,4,0,1,08:45:00,76ERS Rebound,"","",TRUE,missed.shot,13,,,1610612755,195,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
38,6,3,1,08:45:00,"","",Middleton L.B.FOUL (P1.T1) (A.Smith),"",,14,,,203114,195,"","","","","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","",""
40,2,1,1,08:27:00,MISS Richardson 25' 3PT Jump Shot,"","","",,14,,,1626196,213,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
41,4,0,1,08:24:00,"","",Bucks Rebound,TRUE,missed.shot,14,,,1610612749,216,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
