eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Zubac vs. Jones: Tip to Harkless,"","","",,0,,,1627826,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,5,1,1,11:35:00,George Bad Pass Turnover (P1.T1),"",Hunter STEAL (1 STL),TRUE,turnover,0,,,202331,25,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,2,1,1,11:27:00,"","",MISS Parker 17' Jump Shot,"",,1,,,203953,33,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,4,0,1,11:23:00,Zubac REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,1627826,37,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,2,79,1,11:15:00,MISS George 17' Pullup Jump Shot,"","","",,2,,,202331,45,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,4,0,1,11:14:00,Zubac REBOUND (Off:1 Def:1),"","","",,2,,,1627826,46,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,1,72,1,11:14:00,Zubac 1' Putback Layup (2 PTS),"","","",,2,0 - 2,2,1627826,46,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
14,6,2,1,11:14:00,"","",Parker S.FOUL (P1.T1) (J.Van Duyne),"",,2,,,203953,46,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
16,3,10,1,11:14:00,Zubac Free Throw 1 of 1 (3 PTS),"","",TRUE,last.ft.made,2,0 - 3,3,1627826,46,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
17,2,101,1,11:01:00,"","",MISS Young 7' Driving Floating Jump Shot,"",,3,,,1629027,59,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
18,4,0,1,10:58:00,Zubac REBOUND (Off:1 Def:2),"","",TRUE,missed.shot,3,,,1627826,62,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
19,1,102,1,10:46:00,George 7' Driving Floating Bank Jump Shot (2 PTS) (Zubac 1 AST),"","",TRUE,made.shot,4,0 - 5,5,202331,74,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
21,1,1,1,10:30:00,"","",Parker 26' 3PT Jump Shot (3 PTS) (Reddish 1 AST),TRUE,made.shot,5,3 - 5,2,203953,90,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
23,6,2,1,10:20:00,"","",Hunter S.FOUL (P1.T2) (J.Van Duyne),"",,6,,,1629631,100,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
25,3,13,1,10:20:00,George Free Throw 1 of 3 (3 PTS),"","","",,6,3 - 6,3,202331,100,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
26,3,14,1,10:20:00,George Free Throw 2 of 3 (4 PTS),"","","",,6,3 - 7,4,202331,100,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
27,3,15,1,10:20:00,George Free Throw 3 of 3 (5 PTS),"","",TRUE,last.ft.made,6,3 - 8,5,202331,100,"","",TRUE,"","","","","","","","","","","","","","","","","","","","",TRUE,"",TRUE,TRUE,TRUE,"","","",""
28,2,101,1,10:01:00,"","",MISS Reddish 7' Driving Floating Jump Shot,"",,7,,,1629629,119,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
29,4,0,1,09:58:00,Harkless REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,7,,,203090,122,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
30,2,41,1,09:53:00,MISS Mann 2' Running Layup,"","","",,8,,,1629611,127,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
31,4,0,1,09:48:00,Harkless REBOUND (Off:1 Def:1),"","","",,8,,,203090,132,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
32,1,97,1,09:48:00,Harkless 1' Tip Layup Shot (2 PTS),"","",TRUE,made.shot,8,3 - 10,7,203090,132,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
