eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Jokic vs. Adebayo: Tip to Millsap,"","","",,0,,,203999,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,6,1,11:45:00,Millsap 7' Driving Layup (2 PTS) (Murray 1 AST),"","","",,0,0 - 2,2,200794,15,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
9,6,2,1,11:45:00,"","",Adebayo S.FOUL (P1.T1) (T.Maddox),"",,0,,,1628389,15,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
11,3,10,1,11:45:00,Millsap Free Throw 1 of 1 (3 PTS),"","",TRUE,last.ft.made,0,0 - 3,3,200794,15,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
12,5,1,1,11:27:00,Harris STEAL (1 STL),"",Butler Bad Pass Turnover (P1.T1),TRUE,turnover,1,,,202710,33,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,1,9,1,11:18:00,Harris 1' Driving Dunk (2 PTS) (Jokic 1 AST),"","",TRUE,made.shot,2,0 - 5,5,203914,42,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
16,1,1,1,11:00:00,"","",Leonard 9' Jump Shot (2 PTS) (Butler 1 AST),TRUE,made.shot,3,2 - 5,3,203086,60,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,1,79,1,10:46:00,Murray 16' Pullup Jump Shot (2 PTS) (Millsap 1 AST),"","",TRUE,made.shot,4,2 - 7,5,1627750,74,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
20,2,98,1,10:25:00,"","",MISS Leonard 3' Cutting Layup Shot,"",,5,,,203086,95,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
22,4,0,1,10:21:00,Barton REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,5,,,203115,99,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
23,1,79,1,10:21:00,Barton 7' Pullup Jump Shot (2 PTS),"","","",,6,2 - 9,7,203115,99,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
24,6,2,1,10:21:00,"","",Nunn S.FOUL (P1.T2) (M.Kogut),"",,6,,,1629134,99,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
26,3,10,1,10:21:00,Barton Free Throw 1 of 1 (3 PTS),"","",TRUE,last.ft.made,6,2 - 10,8,203115,99,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
27,1,51,1,10:01:00,"","",Leonard  Reverse Dunk (4 PTS) (Nunn 1 AST),"",,7,4 - 10,6,203086,119,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
29,6,2,1,10:01:00,Millsap S.FOUL (P1.T1) (M.Kogut),"","","",,7,,,200794,119,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
31,3,10,1,10:01:00,"","",Leonard Free Throw 1 of 1 (5 PTS),TRUE,last.ft.made,7,5 - 10,5,203086,119,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
32,6,1,1,09:54:00,"","",Winslow P.FOUL (P1.T3) (T.Maddox),"",,8,,,1626159,126,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
34,1,63,1,09:44:00,Jokic 16' Fadeaway Jumper (2 PTS),"","",TRUE,made.shot,8,5 - 12,7,203999,136,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
35,2,1,1,09:21:00,"","",MISS Butler 26' 3PT Jump Shot,"",,9,,,202710,159,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
36,4,0,1,09:16:00,"","",Butler REBOUND (Off:1 Def:0),"",,9,,,202710,164,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
37,1,79,1,09:13:00,"","",Nunn 26' 3PT Pullup Jump Shot (3 PTS),TRUE,made.shot,9,8 - 12,4,1629134,167,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
38,1,78,1,08:55:00,Millsap 7' Floating Jump Shot (5 PTS) (Murray 2 AST),"","",TRUE,made.shot,10,8 - 14,6,200794,185,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
