eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Thompson vs. Fernando: Tip to Love,"","","",,0,,,202684,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,6,2,1,11:40:00,"","",Fernando S.FOUL (P1.T1) (S.Wall),"",,0,,,1628981,20,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
9,3,11,1,11:40:00,MISS Thompson Free Throw 1 of 2,"","","",,0,,,202684,20,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
10,4,1,1,11:40:00,CAVALIERS Rebound,"","","",,0,,,1610612739,20,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
11,3,12,1,11:40:00,Thompson Free Throw 2 of 2 (1 PTS),"","",TRUE,last.ft.made,0,0 - 1,1,202684,20,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
12,2,1,1,11:24:00,"","",MISS Collins 22' Jump Shot,"",,1,,,1628381,36,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
13,4,0,1,11:22:00,CAVALIERS Rebound,"","",TRUE,missed.shot,1,,,1610612739,38,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
14,5,1,1,11:13:00,Garland Bad Pass Turnover (P1.T1),"",Collins STEAL (1 STL),TRUE,turnover,2,,,1629636,47,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,1,50,1,11:10:00,"","",Collins 1' Running Dunk (2 PTS),TRUE,made.shot,3,2 - 1,-1,1628381,50,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,2,79,1,11:00:00,MISS Sexton 6' Pullup Jump Shot,"","","",,4,,,1629012,60,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
18,4,0,1,11:00:00,"","",Hawks Rebound,TRUE,missed.shot,4,,,1610612737,60,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
19,1,1,1,10:48:00,"","",Huerter 27' 3PT Jump Shot (3 PTS) (Fernando 1 AST),TRUE,made.shot,5,5 - 1,-4,1628989,72,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
21,1,80,1,10:37:00,Garland 28' 3PT Step Back Jump Shot (3 PTS),"","",TRUE,made.shot,6,5 - 4,-1,1629636,83,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
22,2,1,1,10:23:00,"","",MISS Collins 26' 3PT Jump Shot,"",,7,,,1628381,97,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
23,4,0,1,10:20:00,Sexton REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,7,,,1629012,100,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
24,1,41,1,10:17:00,Sexton  Running Layup (2 PTS),"","",TRUE,made.shot,8,5 - 6,1,1629012,103,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
25,1,63,1,09:58:00,"","",Collins 7' Fadeaway Jumper (4 PTS) (Young 1 AST),TRUE,made.shot,9,7 - 6,-1,1628381,122,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
27,2,79,1,09:45:00,MISS Osman 13' Pullup Jump Shot,"","","",,10,,,1626224,135,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
28,4,0,1,09:43:00,Thompson REBOUND (Off:1 Def:0),"","","",,10,,,202684,137,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
