eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Jackson Jr. vs. Cauley-Stein: Tip to Brooks,"","","",,0,,,1628991,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,57,1,11:38:00,MISS Valanciunas 11' Driving Hook Shot,"",Green BLOCK (1 BLK),"",,0,,,202685,22,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
9,4,0,1,11:34:00,"","",Cauley-Stein REBOUND (Off:0 Def:1),TRUE,missed.shot,0,,,1626161,26,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,1,1,1,11:25:00,"","",Robinson III 11' Jump Shot (2 PTS) (Green 1 AST),TRUE,made.shot,1,2 - 0,-2,203922,35,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,1,75,1,11:08:00,Brooks 1' Driving Finger Roll Layup (2 PTS),"","","",,2,2 - 2,TIE,1628415,52,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"","",""
13,6,2,1,11:08:00,"","",Green S.FOUL (P1.T1) (N.Sago),"",,2,,,203110,52,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
15,3,10,1,11:08:00,Brooks Free Throw 1 of 1 (3 PTS),"","",TRUE,last.ft.made,2,2 - 3,1,1628415,52,"","",TRUE,"","","","","","","","","","","","","","","","","","",TRUE,"","","","",TRUE,TRUE,"","","",""
16,1,86,1,10:51:00,"","",Paschall 8' Turnaround Fadeaway (2 PTS) (Robinson III 1 AST),TRUE,made.shot,3,4 - 3,-1,1629672,69,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,2,58,1,10:38:00,MISS Jackson Jr. 11' Turnaround Hook Shot,"","","",,4,,,1628991,82,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
19,4,0,1,10:36:00,"","",Green REBOUND (Off:0 Def:1),TRUE,missed.shot,4,,,203110,84,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,1,1,1,10:28:00,"","",Robinson III 25' 3PT Jump Shot (5 PTS) (Paschall 1 AST),TRUE,made.shot,5,7 - 3,-4,203922,92,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
22,2,79,1,10:15:00,MISS Crowder 25' 3PT Pullup Jump Shot,"","","",,6,,,203109,105,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
23,4,0,1,10:10:00,Valanciunas REBOUND (Off:1 Def:0),"","","",,6,,,202685,110,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
24,1,5,1,10:08:00,Brooks 3' Layup (5 PTS) (Valanciunas 1 AST),"","",TRUE,made.shot,6,7 - 5,-2,1628415,112,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
26,5,45,1,10:01:00,"","",Green Out of Bounds - Bad Pass Turnover Turnover (P1.T1),TRUE,turnover,7,,,203110,119,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
27,2,1,1,09:48:00,MISS Morant 26' 3PT Jump Shot,"","","",,8,,,1629630,132,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
28,4,0,1,09:45:00,"","",Green REBOUND (Off:0 Def:2),TRUE,missed.shot,8,,,203110,135,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
29,2,96,1,09:31:00,"","",MISS Cauley-Stein 3' Turnaround Bank Hook Shot,"",,9,,,1626161,149,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
30,4,0,1,09:28:00,Crowder REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,9,,,203109,152,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
