eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Porzingis vs. Gasol: Tip to VanVleet,"","","",,0,,,204001,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,1,1,11:38:00,"","",MISS Siakam 21' Jump Shot,"",,0,,,1627783,22,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
8,4,0,1,11:35:00,Curry REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,0,,,203552,25,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,2,1,1,11:18:00,MISS Finney-Smith  3PT Jump Shot,"","","",,1,,,1627827,42,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
10,4,0,1,11:14:00,"","",Powell REBOUND (Off:0 Def:1),TRUE,missed.shot,1,,,1626181,46,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,6,2,1,11:11:00,Curry S.FOUL (P1.T1) (K.Cutler),"","","",,2,,,203552,49,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
13,3,11,1,11:11:00,"","",Powell Free Throw 1 of 2 (1 PTS),"",,2,1 - 0,-1,1626181,49,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,3,12,1,11:11:00,"","",Powell Free Throw 2 of 2 (2 PTS),TRUE,last.ft.made,2,2 - 0,-2,1626181,49,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
16,2,1,1,10:55:00,MISS Porzingis 26' 3PT Jump Shot,"","","",,3,,,204001,65,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
17,4,0,1,10:51:00,"","",Powell REBOUND (Off:0 Def:2),TRUE,missed.shot,3,,,1626181,69,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
18,2,1,1,10:39:00,"","",MISS Siakam  3PT Jump Shot,"",,4,,,1627783,81,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
19,4,0,1,10:34:00,Kleber REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,4,,,1628467,86,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,5,1,1,10:30:00,Doncic Bad Pass Turnover (P1.T1),"",Gasol STEAL (1 STL),TRUE,turnover,5,,,1629029,90,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
22,6,2,1,10:22:00,Finney-Smith S.FOUL (P1.T2) (J.Tiven),"","","",,6,,,1627827,98,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
24,3,11,1,10:22:00,"","",VanVleet Free Throw 1 of 2 (1 PTS),"",,6,3 - 0,-3,1627832,98,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
25,3,12,1,10:22:00,"","",VanVleet Free Throw 2 of 2 (2 PTS),TRUE,last.ft.made,6,4 - 0,-4,1627832,98,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
26,1,1,1,10:11:00,Doncic 28' 3PT Jump Shot (3 PTS),"","",TRUE,made.shot,7,4 - 3,-1,1629029,109,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
27,1,1,1,09:58:00,"","",Siakam  3PT Jump Shot (3 PTS) (Gasol 1 AST),TRUE,made.shot,8,7 - 3,-4,1627783,122,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
29,2,79,1,09:48:00,MISS Curry 25' 3PT Pullup Jump Shot,"","","",,9,,,203552,132,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
30,4,0,1,09:44:00,"","",VanVleet REBOUND (Off:0 Def:1),TRUE,missed.shot,9,,,1627832,136,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
31,1,79,1,09:41:00,"","",Powell 25' 3PT Pullup Jump Shot (5 PTS) (VanVleet 1 AST),TRUE,made.shot,10,10 - 3,-7,1626181,139,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
