eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Turner vs. Drummond: Tip to Morris,"","","",,0,,,1626167,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,6,1,11:44:00,"","",MISS Brown 2' Driving Layup,"",,0,,,1628971,16,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
8,4,0,1,11:41:00,Lamb REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,0,,,203087,19,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,2,79,1,11:36:00,MISS Lamb 28' 3PT Pullup Jump Shot,"","","",,1,,,203087,24,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
10,4,0,1,11:33:00,"","",Jackson REBOUND (Off:0 Def:1),TRUE,missed.shot,1,,,202704,27,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,2,47,1,11:19:00,"","",MISS Morris 6' Turnaround Jump Shot,"",,2,,,202693,41,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,4,0,1,11:17:00,Sabonis REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,2,,,1627734,43,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,6,4,1,11:03:00,Lamb OFF.Foul (P1) (M.Davis),"","","",,3,,,203087,57,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
15,5,37,1,11:03:00,Lamb Offensive Foul Turnover (P1.T1),"","",TRUE,turnover,3,,,203087,57,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
16,2,1,1,10:52:00,"","",MISS Morris 28' 3PT Jump Shot,"",,4,,,202693,68,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
17,4,0,1,10:49:00,Turner REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,4,,,1626167,71,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
18,2,78,1,10:33:00,MISS Brogdon 14' Floating Jump Shot,"","","",,5,,,1627763,87,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
19,4,0,1,10:31:00,"","",Pistons Rebound,TRUE,missed.shot,5,,,1610612765,89,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
21,5,4,1,10:25:00,"","",Drummond Traveling Turnover (P1.T1),TRUE,turnover,6,,,203083,95,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
22,2,1,1,10:15:00,MISS Warren 27' 3PT Jump Shot,"","","",,7,,,203933,105,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
23,4,0,1,10:10:00,"","",Drummond REBOUND (Off:0 Def:1),TRUE,missed.shot,7,,,203083,110,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
24,2,6,1,10:04:00,Warren BLOCK (1 BLK),"",MISS Drummond 2' Driving Layup,"",,8,,,203083,116,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
26,4,0,1,10:02:00,Sabonis REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,8,,,1627734,118,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
27,5,1,1,09:54:00,Lamb Bad Pass Turnover (P2.T2),"",Morris STEAL (1 STL),TRUE,turnover,9,,,203087,126,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
29,2,79,1,09:41:00,"","",MISS Morris 21' Pullup Jump Shot,"",,10,,,202693,139,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
30,4,0,1,09:38:00,Sabonis REBOUND (Off:0 Def:3),"","",TRUE,missed.shot,10,,,1627734,142,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
31,5,2,1,09:27:00,Brogdon Lost Ball Turnover (P1.T3),"",Drummond STEAL (1 STL),TRUE,turnover,11,,,1627763,153,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
33,1,79,1,09:15:00,"","",Jackson 17' Pullup Jump Shot (2 PTS),TRUE,made.shot,12,2 - 0,-2,202704,165,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
34,2,47,1,08:57:00,MISS Turner 8' Turnaround Jump Shot,"","","",,13,,,1626167,183,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
35,4,0,1,08:55:00,"","",Drummond REBOUND (Off:0 Def:2),TRUE,missed.shot,13,,,203083,185,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
36,1,52,1,08:44:00,"","",Drummond 3' Alley Oop Dunk (2 PTS) (Brown 1 AST),TRUE,made.shot,14,4 - 0,-4,203083,196,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
38,2,79,1,08:19:00,MISS Lamb 27' 3PT Pullup Jump Shot,"","","",,15,,,203087,221,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
39,4,0,1,08:16:00,"","",Snell REBOUND (Off:0 Def:1),TRUE,missed.shot,15,,,203503,224,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
40,1,5,1,08:12:00,"","",Drummond 1' Layup (4 PTS) (Jackson 1 AST),TRUE,made.shot,16,6 - 0,-6,203083,228,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
42,9,1,1,08:04:00,PACERS Timeout: Regular (Full 1 Short 0),"","","",,17,,,1610612754,236,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
43,1,71,1,07:56:00,Sabonis 1' Finger Roll Layup (2 PTS),"","",TRUE,made.shot,17,6 - 2,-4,1627734,244,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
44,5,4,1,07:36:00,"","",Morris Traveling Turnover (P1.T2),TRUE,turnover,18,,,202693,264,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
45,1,78,1,07:18:00,Warren 13' Floating Jump Shot (2 PTS) (Lamb 1 AST),"","",TRUE,made.shot,19,6 - 4,-2,203933,282,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
49,2,75,1,07:06:00,"","",MISS Brown  Driving Finger Roll Layup,"",,20,,,1628971,294,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
50,4,0,1,07:04:00,PACERS Rebound,"","",TRUE,missed.shot,20,,,1610612754,296,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
51,6,3,1,07:04:00,"","",Drummond L.B.FOUL (P1.T1) (B.Nansel),"",,21,,,203083,296,"","","","","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","",""
53,1,78,1,06:52:00,Warren 17' Floating Jump Shot (4 PTS) (Lamb 2 AST),"","",TRUE,made.shot,21,6 - 6,TIE,203933,308,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
55,1,1,1,06:38:00,"","",Jackson 26' 3PT Jump Shot (5 PTS) (Morris 1 AST),TRUE,made.shot,22,9 - 6,-3,202704,322,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
57,2,75,1,06:17:00,MISS Brogdon  Driving Finger Roll Layup,"","","",,23,,,1627763,343,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
58,4,0,1,06:15:00,"","",Drummond REBOUND (Off:0 Def:3),TRUE,missed.shot,23,,,203083,345,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
59,6,1,1,06:07:00,Lamb P.FOUL (P2.T1) (M.Davis),"","","",,24,,,203087,353,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
61,8,0,1,06:07:00,SUB: Sumner FOR Lamb,"","","",,24,,,203087,353,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
63,8,0,1,06:07:00,"","",SUB: Kennard FOR Brown,"",,24,,,1628971,353,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
65,2,79,1,06:00:00,"","",MISS Snell 27' 3PT Pullup Jump Shot,"",,24,,,203503,360,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
66,4,0,1,05:57:00,"","",Pistons Rebound,"",,24,,,1610612765,363,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
68,1,3,1,05:53:00,"","",Drummond 5' Hook Shot (6 PTS) (Morris 2 AST),TRUE,made.shot,24,11 - 6,-5,203083,367,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
70,5,4,1,05:37:00,Turner Traveling Turnover (P1.T4),"","",TRUE,turnover,25,,,1626167,383,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
71,8,0,1,05:37:00,"","",SUB: Rose FOR Jackson,"",,26,,,202704,383,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
72,8,0,1,05:37:00,"","",SUB: Maker FOR Morris,"",,26,,,202693,383,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
75,2,1,1,05:26:00,"","",MISS Kennard 26' 3PT Jump Shot,"",,26,,,1628379,394,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
76,4,0,1,05:21:00,"","",Drummond REBOUND (Off:1 Def:3),"",,26,,,203083,399,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
77,1,5,1,05:18:00,"","",Drummond 3' Layup (8 PTS),TRUE,made.shot,26,13 - 6,-7,203083,402,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
78,6,11,1,05:17:00,"","",Drummond T.FOUL (P1.T1) (B.Taylor),"",,27,,,203083,403,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
79,3,16,1,05:17:00,Brogdon Free Throw Technical (1 PTS),"","","",,27,13 - 7,-6,1627763,403,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","",TRUE,"","","","","","",""
80,6,2,1,05:03:00,"","",Snell S.FOUL (P1.T2) (B.Taylor),"",,27,,,203503,417,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
82,3,11,1,05:03:00,MISS Warren Free Throw 1 of 2,"","","",,27,,,203933,417,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
83,4,1,1,05:03:00,PACERS Rebound,"","","",,27,,,1610612754,417,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
84,3,12,1,05:03:00,MISS Warren Free Throw 2 of 2,"","","",,27,,,203933,417,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"",TRUE,"","",TRUE,TRUE,"","","","",""
85,4,0,1,05:01:00,"","",Drummond REBOUND (Off:1 Def:4),TRUE,missed.shot,27,,,203083,419,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
86,5,2,1,04:51:00,Sumner STEAL (1 STL),"",Snell Lost Ball Turnover (P1.T3),TRUE,turnover,28,,,203503,429,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
88,1,50,1,04:48:00,Sumner 1' Running Dunk (2 PTS),"","",TRUE,made.shot,29,13 - 9,-4,1628410,432,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
89,5,1,1,04:40:00,Sumner STEAL (2 STL),"",Rose Bad Pass Turnover (P1.T4),TRUE,turnover,30,,,201565,440,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
91,1,6,1,04:29:00,Sabonis 2' Driving Layup (4 PTS),"","",TRUE,made.shot,31,13 - 11,-2,1627734,451,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
92,9,1,1,04:22:00,"","",Pistons Timeout: Regular (Reg.1 Short 0),"",,32,,,1610612765,458,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
93,8,0,1,04:22:00,SUB: Holiday FOR Sabonis,"","","",,32,,,1627734,458,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
94,8,0,1,04:22:00,"","",SUB: Galloway FOR Snell,"",,32,,,203503,458,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
97,2,75,1,04:13:00,"","",MISS Kennard 3' Driving Finger Roll Layup,"",,32,,,1628379,467,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
98,4,0,1,04:12:00,Turner REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,32,,,1626167,468,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
99,2,79,1,04:03:00,MISS Brogdon 28' 3PT Pullup Jump Shot,"","","",,33,,,1627763,477,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
100,4,0,1,04:01:00,"","",Kennard REBOUND (Off:0 Def:1),TRUE,missed.shot,33,,,1628379,479,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
101,6,2,1,03:50:00,Sumner S.FOUL (P1.T2) (M.Davis),"","","",,34,,,1628410,490,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
103,3,11,1,03:50:00,"","",Rose Free Throw 1 of 2 (1 PTS),"",,34,14 - 11,-3,201565,490,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
104,8,0,1,03:50:00,"","",SUB: Wood FOR Drummond,"",,34,,,203083,490,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
106,3,12,1,03:50:00,"","",Rose Free Throw 2 of 2 (2 PTS),TRUE,last.ft.made,34,15 - 11,-4,201565,490,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
107,1,101,1,03:34:00,Brogdon 13' Driving Floating Jump Shot (3 PTS),"","",TRUE,made.shot,35,15 - 13,-2,1627763,506,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
108,1,6,1,03:25:00,"","",Rose 1' Driving Layup (4 PTS),TRUE,made.shot,36,17 - 13,-4,201565,515,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
109,7,5,1,03:09:00,"","",Maker Violation:Kicked Ball (M.Davis),"",,37,,,1627748,531,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","",""
110,1,47,1,03:05:00,Warren 9' Turnaround Jump Shot (6 PTS) (Holiday 1 AST),"","",TRUE,made.shot,37,17 - 15,-2,203933,535,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
112,1,75,1,02:46:00,"","",Galloway 2' Driving Finger Roll Layup (2 PTS),TRUE,made.shot,38,19 - 15,-4,204038,554,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
113,1,108,1,02:31:00,Turner 1' Cutting Dunk Shot (2 PTS) (Sumner 1 AST),"","",TRUE,made.shot,39,19 - 17,-2,1626167,569,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
115,6,1,1,02:22:00,Holiday P.FOUL (P1.T3) (B.Taylor),"","","",,40,,,203200,578,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
117,8,0,1,02:22:00,SUB: Holiday FOR Warren,"","","",,40,,,203933,578,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
118,8,0,1,02:22:00,SUB: Sabonis FOR Brogdon,"","","",,40,,,1627763,578,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
119,8,0,1,02:22:00,SUB: McDermott FOR Turner,"","","",,40,,,1626167,578,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
120,8,0,1,02:22:00,"","",SUB: Drummond FOR Maker,"",,40,,,1627748,578,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
125,1,79,1,02:12:00,"","",Kennard  3PT Pullup Jump Shot (3 PTS) (Rose 1 AST),TRUE,made.shot,40,22 - 17,-5,1628379,588,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
127,1,75,1,02:05:00,Sumner 1' Driving Finger Roll Layup (4 PTS) (Holiday 1 AST),"","",TRUE,made.shot,41,22 - 19,-3,1628410,595,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
128,7,2,1,02:05:00,"","",Drummond Violation:Defensive Goaltending (B.Nansel),"",,42,,,203083,595,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","",""
129,2,78,1,01:53:00,"","",MISS Galloway 8' Floating Jump Shot,"",,42,,,204038,607,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
130,4,0,1,01:50:00,"","",Drummond REBOUND (Off:2 Def:4),"",,42,,,203083,610,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
131,1,97,1,01:50:00,"","",Drummond 1' Tip Layup Shot (10 PTS),TRUE,made.shot,42,24 - 19,-5,203083,610,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
132,2,79,1,01:41:00,MISS McDermott 20' Pullup Jump Shot,"","","",,43,,,203926,619,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
133,4,0,1,01:38:00,"","",Kennard REBOUND (Off:0 Def:2),TRUE,missed.shot,43,,,1628379,622,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
134,6,2,1,01:31:00,Holiday S.FOUL (P1.T4) (M.Davis),"","","",,44,,,1628988,629,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
136,3,11,1,01:31:00,"","",Rose Free Throw 1 of 2 (5 PTS),"",,44,25 - 19,-6,201565,629,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
137,3,12,1,01:31:00,"","",Rose Free Throw 2 of 2 (6 PTS),TRUE,last.ft.made,44,26 - 19,-7,201565,629,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
138,5,40,1,01:21:00,Sumner Out of Bounds Lost Ball Turnover (P1.T5),"","",TRUE,turnover,45,,,1628410,639,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
139,6,1,1,01:09:00,Holiday P.FOUL (P2.PN) (M.Davis),"","","",,46,,,1628988,651,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
141,3,11,1,01:09:00,"","",MISS Rose Free Throw 1 of 2,"",,46,,,201565,651,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
142,4,1,1,01:09:00,"","",Pistons Rebound,"",,46,,,1610612765,651,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
143,3,12,1,01:09:00,"","",Rose Free Throw 2 of 2 (7 PTS),TRUE,last.ft.made,46,27 - 19,-8,201565,651,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
