eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Vucevic vs. Thompson: Tip to Isaac,"",,,202696,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,2,58,1,11:45:00,15,"",,1,MISS Gordon 8' Turnaround Hook Shot,"",,,203932,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
4,8,4,0,1,11:41:00,19,TRUE,missed.shot,1,"",Sexton REBOUND (Off:0 Def:1),,,1629012,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
5,9,1,3,1,11:30:00,30,TRUE,made.shot,2,"",Thompson 4' Hook Shot (2 PTS) (Love 1 AST),2 - 0,-2,202684,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
6,11,1,1,1,11:18:00,42,TRUE,made.shot,3,Fournier 26' 3PT Jump Shot (3 PTS) (Vucevic 1 AST),"",2 - 3,1,203095,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
7,13,5,2,1,10:53:00,67,TRUE,turnover,4,Gordon STEAL (1 STL),Thompson Lost Ball Turnover (P1.T1),,,202684,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
8,15,2,41,1,10:48:00,72,"",,5,MISS Gordon 2' Running Layup,"",,,203932,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
9,16,4,0,1,10:45:00,75,TRUE,missed.shot,5,"",Osman REBOUND (Off:0 Def:1),,,1626224,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,17,1,5,1,10:40:00,80,TRUE,made.shot,6,"",Love 4' Layup (2 PTS),4 - 3,-1,201567,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,18,1,6,1,10:28:00,92,TRUE,made.shot,7,Augustin 1' Driving Layup (2 PTS),"",4 - 5,1,201571,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,20,2,1,1,10:11:00,109,"",,8,"",MISS Garland 13' Jump Shot,,,1629636,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
13,21,4,0,1,10:11:00,109,TRUE,missed.shot,8,Isaac REBOUND (Off:0 Def:1),"",,,1628371,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,22,1,50,1,10:04:00,116,TRUE,made.shot,9,Gordon 2' Running Dunk (2 PTS) (Augustin 1 AST),"",4 - 7,3,203932,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
15,24,1,6,1,09:40:00,140,TRUE,made.shot,10,"",Osman 2' Driving Layup (2 PTS),6 - 7,1,1626224,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
