eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Gobert vs. Swanigan: Tip to Mitchell,"","","",,0,,,203497,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,5,45,1,11:37:00,Ingles Out of Bounds - Bad Pass Turnover Turnover (P1.T1),"","",TRUE,turnover,0,,,204060,23,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
8,5,1,1,11:13:00,Conley STEAL (1 STL),"",Lillard Bad Pass Turnover (P1.T1),TRUE,turnover,1,,,203081,47,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,1,41,1,11:11:00,Conley 2' Running Layup (2 PTS),"","",TRUE,made.shot,2,0 - 2,2,201144,49,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,1,79,1,10:56:00,"","",Lillard 28' 3PT Pullup Jump Shot (3 PTS),TRUE,made.shot,3,3 - 2,-1,203081,64,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
12,6,2,1,10:40:00,"","",McCollum S.FOUL (P1.T1) (J.Tiven),"",,4,,,203468,80,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
14,3,11,1,10:40:00,MISS Mitchell Free Throw 1 of 2,"","","",,4,,,1628378,80,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
15,4,1,1,10:40:00,JAZZ Rebound,"","","",,4,,,1610612762,80,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
16,3,12,1,10:40:00,Mitchell Free Throw 2 of 2 (1 PTS),"","",TRUE,last.ft.made,4,3 - 3,TIE,1628378,80,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
17,1,102,1,10:24:00,"","",McCollum 3' Driving Floating Bank Jump Shot (2 PTS),TRUE,made.shot,5,5 - 3,-2,203468,96,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
19,2,80,1,09:59:00,MISS Conley 24' 3PT Step Back Jump Shot,"","","",,6,,,201144,121,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
20,4,0,1,09:56:00,"","",Lillard REBOUND (Off:0 Def:1),TRUE,missed.shot,6,,,203081,124,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
21,6,1,1,09:47:00,Ingles P.FOUL (P1.T1) (B.Forte),"","","",,7,,,204060,133,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
23,2,1,1,09:40:00,"","",MISS Anthony  3PT Jump Shot,"",,7,,,2546,140,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
24,4,0,1,09:38:00,Mitchell REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,7,,,1628378,142,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
25,6,2,1,09:32:00,"","",Swanigan S.FOUL (P1.T2) (B.Forte),"",,8,,,1628403,148,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
27,3,11,1,09:32:00,MISS Gobert Free Throw 1 of 2,"","","",,8,,,203497,148,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
28,4,1,1,09:32:00,JAZZ Rebound,"","","",,8,,,1610612762,148,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
29,3,12,1,09:32:00,Gobert Free Throw 2 of 2 (1 PTS),"","",TRUE,last.ft.made,8,5 - 4,-1,203497,148,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
30,1,79,1,09:22:00,"","",Lillard 31' 3PT Pullup Jump Shot (6 PTS),TRUE,made.shot,9,8 - 4,-4,203081,158,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
31,5,1,1,09:09:00,Ingles Bad Pass Turnover (P2.T2),"",Lillard STEAL (1 STL),TRUE,turnover,10,,,204060,171,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
