eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,0,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,0,Jump Ball Aldridge vs. Bryant: Tip to Hachimura,"",,,200746,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,9,1,11:46:00,14,TRUE,made.shot,0,"",Hachimura 2' Driving Dunk (2 PTS),2 - 0,-2,1629060,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
4,8,2,47,1,11:18:00,42,"",,1,MISS Aldridge 16' Turnaround Jump Shot,"",,,200746,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
5,9,4,0,1,11:14:00,46,"",,1,Murray REBOUND (Off:1 Def:0),"",,,1627749,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6,10,2,75,1,11:12:00,48,"",,1,MISS Murray 1' Driving Finger Roll Layup,"",,,1627749,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
7,11,4,0,1,11:10:00,50,"",,1,Lyles REBOUND (Off:1 Def:0),"",,,1626168,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8,12,2,1,1,11:07:00,53,"",,1,MISS Forbes 26' 3PT Jump Shot,"",,,1627854,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
9,13,4,0,1,11:03:00,57,TRUE,missed.shot,1,"",Bonga REBOUND (Off:0 Def:1),,,1629067,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
10,14,5,1,1,10:52:00,68,TRUE,turnover,2,Aldridge STEAL (1 STL),Beal Bad Pass Turnover (P1.T1),,,203078,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,16,2,79,1,10:39:00,81,"",,3,MISS Murray 17' Pullup Jump Shot,"",,,1627749,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,17,4,0,1,10:36:00,84,TRUE,missed.shot,3,"",Hachimura REBOUND (Off:0 Def:1),,,1629060,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,18,2,79,1,10:27:00,93,"",,4,"",MISS Hachimura 19' Pullup Jump Shot,,,1629060,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
14,19,4,0,1,10:25:00,95,TRUE,missed.shot,4,Murray REBOUND (Off:1 Def:1),"",,,1627749,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,20,2,1,1,10:18:00,102,"",,5,MISS Aldridge 26' 3PT Jump Shot,"",,,200746,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
16,21,4,0,1,10:12:00,108,TRUE,missed.shot,5,"",Bonga REBOUND (Off:0 Def:2),,,1629067,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
17,22,5,45,1,10:02:00,118,TRUE,turnover,6,"",Smith Out of Bounds - Bad Pass Turnover Turnover (P1.T2),,,202397,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
18,23,2,79,1,09:48:00,132,"",,7,MISS DeRozan 19' Pullup Jump Shot,"",,,201942,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
19,24,4,0,1,09:46:00,134,TRUE,missed.shot,7,"",Hachimura REBOUND (Off:0 Def:2),,,1629060,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,25,2,79,1,09:34:00,146,"",,8,"",MISS Beal 26' 3PT Pullup Jump Shot,,,203078,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
21,26,4,0,1,09:31:00,149,TRUE,missed.shot,8,SPURS Rebound,"",,,1610612759,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
22,27,6,3,1,09:31:00,149,"",,9,"",Bonga L.B.FOUL (P1.T1) (R.Acosta),,,1629067,"","","","","","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","",""
23,29,2,79,1,09:16:00,164,"",,9,MISS Forbes 20' Pullup Jump Shot,"",,,1627854,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
24,30,4,0,1,09:13:00,167,TRUE,missed.shot,9,"",Beal REBOUND (Off:0 Def:1),,,203078,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
25,31,2,80,1,09:06:00,174,"",,10,"",MISS Beal 20' Step Back Jump Shot,,,203078,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
26,32,4,0,1,09:03:00,177,TRUE,missed.shot,10,Murray REBOUND (Off:1 Def:2),"",,,1627749,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
27,33,2,1,1,08:58:00,182,"",,11,MISS Forbes 26' 3PT Jump Shot,"",,,1627854,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
28,34,4,0,1,08:58:00,182,"",,11,Aldridge REBOUND (Off:1 Def:0),"",,,200746,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
