eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Baynes vs. Jokic: Tip to Rubio,"",,,203382,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,8,5,8,1,11:39:00,21,TRUE,turnover,1,Baynes 3 Second Violation Turnover (P1.T1),"",,,203382,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,9,2,1,1,11:22:00,38,"",,2,"",MISS Jokic 17' Jump Shot,,,203999,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
5,10,4,0,1,11:18:00,42,TRUE,missed.shot,2,Rubio REBOUND (Off:0 Def:1),"",,,201937,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
6,11,1,79,1,11:12:00,48,TRUE,made.shot,3,Rubio 12' Pullup Jump Shot (2 PTS),"",0 - 2,2,201937,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
7,12,1,1,1,10:53:00,67,TRUE,made.shot,4,"",Jokic 25' 3PT Jump Shot (3 PTS) (Murray 1 AST),3 - 2,-1,203999,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
8,14,5,45,1,10:41:00,79,TRUE,turnover,5,Baynes Out of Bounds - Bad Pass Turnover Turnover (P2.T2),"",,,203382,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,16,2,1,1,10:33:00,87,"",,6,"",MISS Murray 25' 3PT Jump Shot,,,1627750,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
10,17,4,0,1,10:30:00,90,TRUE,missed.shot,6,Baynes REBOUND (Off:0 Def:1),"",,,203382,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,18,1,41,1,10:24:00,96,TRUE,made.shot,7,Rubio 1' Running Layup (4 PTS),"",3 - 4,1,201937,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
12,19,2,1,1,10:11:00,109,"",,8,"",MISS Jokic 25' 3PT Jump Shot,,,203999,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
13,20,4,0,1,10:09:00,111,TRUE,missed.shot,8,Booker REBOUND (Off:0 Def:1),"",,,1626164,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,21,2,66,1,09:59:00,121,"",,9,MISS Baynes 11' Jump Bank Shot,"",,,203382,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,22,4,0,1,09:57:00,123,TRUE,missed.shot,9,"",Millsap REBOUND (Off:0 Def:1),,,200794,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,23,1,79,1,09:44:00,136,TRUE,made.shot,10,"",Murray 25' 3PT Pullup Jump Shot (3 PTS) (Jokic 1 AST),6 - 4,-2,1627750,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
17,26,1,1,1,09:25:00,155,TRUE,made.shot,11,Saric 25' 3PT Jump Shot (3 PTS) (Baynes 1 AST),"",6 - 7,1,203967,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
18,28,1,101,1,08:59:00,181,TRUE,made.shot,12,"",Millsap 3' Driving Floating Jump Shot (2 PTS),8 - 7,-1,200794,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
19,29,1,101,1,08:43:00,197,TRUE,made.shot,13,Oubre Jr. 5' Driving Floating Jump Shot (2 PTS),"",8 - 9,1,1626162,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
