eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Porzingis vs. Reid: Tip to Curry,"","","",,0,,,204001,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,1,75,1,11:47:00,Doncic 2' Driving Finger Roll Layup (2 PTS),"","",TRUE,made.shot,0,0 - 2,2,1629029,13,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,2,79,1,11:31:00,"","",MISS Russell 18' Pullup Jump Shot,"",,1,,,1626156,29,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
9,4,0,1,11:28:00,"","",Okogie REBOUND (Off:1 Def:0),"",,1,,,1629006,32,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10,6,2,1,11:27:00,Porzingis S.FOUL (P1.T1) (B.Forte),"","","",,1,,,204001,33,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
12,3,11,1,11:27:00,"","",Hernangomez Free Throw 1 of 2 (1 PTS),"",,1,1 - 2,1,1627823,33,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13,3,12,1,11:27:00,"","",Hernangomez Free Throw 2 of 2 (2 PTS),TRUE,last.ft.made,1,2 - 2,TIE,1627823,33,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
14,6,2,1,11:14:00,"","",Reid S.FOUL (P1.T1) (J.Orr),"",,2,,,1629675,46,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
16,3,11,1,11:14:00,Porzingis Free Throw 1 of 2 (1 PTS),"","","",,2,2 - 3,1,204001,46,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
