eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Carter Jr. vs. Capela: Tip to Satoransky,"","","",,0,,,1628976,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,2,6,1,11:35:00,MISS Satoransky 2' Driving Layup,"","","",,0,,,203107,25,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
8,4,0,1,11:33:00,"","",Tucker REBOUND (Off:0 Def:1),TRUE,missed.shot,0,,,200782,27,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,2,6,1,11:28:00,"","",MISS Westbrook 2' Driving Layup,"",,1,,,201566,32,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,4,0,1,11:26:00,Carter Jr. REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,1628976,34,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,6,1,1,11:23:00,"","",Westbrook P.FOUL (P1.T1) (E.Lewis),"",,2,,,201566,37,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
13,2,1,1,11:06:00,MISS LaVine 25' 3PT Jump Shot,"","","",,2,,,203897,54,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
14,4,0,1,11:04:00,"","",Capela REBOUND (Off:0 Def:1),TRUE,missed.shot,2,,,203991,56,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,6,2,1,10:43:00,Satoransky S.FOUL (P1.T1) (E.Lewis),"","","",,3,,,203107,77,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
17,18,0,1,10:43:00,"","","","",,3,,,15,77,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
18,3,13,1,10:43:00,"","",MISS Harden Free Throw 1 of 3,"",,3,,,201935,77,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
19,4,1,1,10:43:00,"","",Rockets Rebound,"",,3,,,1610612745,77,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
20,3,14,1,10:43:00,"","",Harden Free Throw 2 of 3 (1 PTS),"",,3,1 - 0,-1,201935,77,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
21,3,15,1,10:43:00,"","",Harden Free Throw 3 of 3 (2 PTS),TRUE,last.ft.made,3,2 - 0,-2,201935,77,"","",TRUE,"","","","","","","","","","","","","","","","","","","","",TRUE,"",TRUE,TRUE,TRUE,"","","",""
22,5,1,1,10:32:00,Satoransky Bad Pass Turnover (P1.T1),"",Tucker STEAL (1 STL),TRUE,turnover,4,,,203107,88,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
24,6,2,1,10:29:00,Satoransky S.FOUL (P2.T2) (B.Barnaky),"","","",,5,,,203107,91,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
26,3,11,1,10:29:00,"","",MISS Tucker Free Throw 1 of 2,"",,5,,,200782,91,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
27,4,1,1,10:29:00,"","",Rockets Rebound,"",,5,,,1610612745,91,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
28,3,12,1,10:29:00,"","",Tucker Free Throw 2 of 2 (1 PTS),TRUE,last.ft.made,5,3 - 0,-3,200782,91,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
29,2,101,1,10:19:00,MISS LaVine 7' Driving Floating Jump Shot,"","","",,6,,,203897,101,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
30,4,0,1,10:17:00,"","",Harden REBOUND (Off:0 Def:1),TRUE,missed.shot,6,,,201935,103,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
31,2,80,1,10:04:00,"","",MISS Harden 25' 3PT Step Back Jump Shot,"",,7,,,201935,116,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
32,4,0,1,10:02:00,BULLS Rebound,"","",TRUE,missed.shot,7,,,1610612741,118,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,TRUE,"","","","","","","","","","","",""
33,6,3,1,10:02:00,"","",Capela L.B.FOUL (P1.T2) (E.Lewis),"",,8,,,203991,118,"","","","","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","",""
35,6,2,1,09:50:00,"","",Tucker S.FOUL (P1.T3) (J.Butler),"",,8,,,200782,130,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
37,3,11,1,09:50:00,Markkanen Free Throw 1 of 2 (1 PTS),"","","",,8,3 - 1,-2,1628374,130,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38,3,12,1,09:50:00,Markkanen Free Throw 2 of 2 (2 PTS),"","",TRUE,last.ft.made,8,3 - 2,-1,1628374,130,"","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
39,5,1,1,09:36:00,Markkanen STEAL (1 STL),"",Harden Bad Pass Turnover (P1.T1),TRUE,turnover,9,,,201935,144,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
