eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Len vs. Aldridge: Tip to Parker,"","","",,0,,,203458,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,6,1,1,11:43:00,"","",Lyles P.FOUL (P1.T1) (P.Fraher),"",,0,,,1626168,17,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
9,1,7,1,11:38:00,Parker 1' Dunk (2 PTS) (Young 1 AST),"","",TRUE,made.shot,0,0 - 2,2,203953,22,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
11,2,80,1,11:18:00,"","",MISS Aldridge 14' Step Back Jump Shot,"",,1,,,200746,42,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,4,0,1,11:14:00,Parker REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,1,,,203953,46,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,1,41,1,11:10:00,Parker 3' Running Layup (4 PTS),"","",TRUE,made.shot,2,0 - 4,4,203953,50,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
14,2,6,1,10:45:00,"","",MISS Murray 1' Driving Layup,"",,3,,,1627749,75,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,4,0,1,10:43:00,Hunter REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,3,,,1629631,77,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
16,2,1,1,10:28:00,MISS Len 16' Jump Shot,"","","",,4,,,203458,92,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
17,4,0,1,10:26:00,"","",Lyles REBOUND (Off:0 Def:1),TRUE,missed.shot,4,,,1626168,94,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
18,1,1,1,10:19:00,"","",Lyles 26' 3PT Jump Shot (3 PTS) (DeRozan 1 AST),TRUE,made.shot,5,3 - 4,1,1626168,101,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
20,1,1,1,10:10:00,Reddish 26' 3PT Jump Shot (3 PTS) (Young 2 AST),"","",TRUE,made.shot,6,3 - 7,4,1629629,110,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
22,2,79,1,09:51:00,"","",MISS Forbes 19' Pullup Jump Shot,"",,7,,,1627854,129,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
23,4,0,1,09:48:00,Reddish REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,7,,,1629629,132,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
24,2,1,1,09:40:00,MISS Parker 26' 3PT Jump Shot,"","","",,8,,,203953,140,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
25,4,0,1,09:37:00,"","",Murray REBOUND (Off:0 Def:1),TRUE,missed.shot,8,,,1627749,143,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
26,2,1,1,09:34:00,"","",MISS Forbes 26' 3PT Jump Shot,"",,9,,,1627854,146,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
27,4,0,1,09:31:00,"","",Lyles REBOUND (Off:1 Def:1),"",,9,,,1626168,149,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
28,6,2,1,09:31:00,Young S.FOUL (P1.T1) (P.Fraher),"","","",,9,,,1629027,149,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
30,3,11,1,09:31:00,"","",MISS Lyles Free Throw 1 of 2,"",,9,,,1626168,149,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"","","","","","","","","","",""
31,4,1,1,09:31:00,"","",Spurs Rebound,"",,9,,,1610612759,149,"","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
32,3,12,1,09:31:00,"","",MISS Lyles Free Throw 2 of 2,"",,9,,,1626168,149,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"",TRUE,"","",TRUE,TRUE,"","","","",""
33,4,0,1,09:29:00,Len REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,9,,,203458,151,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
34,2,79,1,09:21:00,MISS Young 28' 3PT Pullup Jump Shot,"","","",,10,,,1629027,159,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
35,4,0,1,09:18:00,"","",Aldridge REBOUND (Off:0 Def:1),TRUE,missed.shot,10,,,200746,162,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
36,1,101,1,09:10:00,"","",DeRozan 8' Driving Floating Jump Shot (2 PTS),TRUE,made.shot,11,5 - 7,2,201942,170,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
37,2,79,1,09:00:00,MISS Young 27' 3PT Pullup Jump Shot,"","","",,12,,,1629027,180,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
38,4,0,1,08:57:00,"","",Lyles REBOUND (Off:1 Def:2),TRUE,missed.shot,12,,,1626168,183,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
39,2,78,1,08:48:00,Len BLOCK (1 BLK),"",MISS DeRozan 6' Floating Jump Shot,"",,13,,,201942,192,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
41,4,0,1,08:45:00,Young REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,13,,,1629027,195,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
42,1,98,1,08:37:00,Hunter 2' Cutting Layup Shot (2 PTS) (Young 3 AST),"","",TRUE,made.shot,14,5 - 9,4,1629631,203,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
44,2,47,1,08:17:00,"","",MISS Aldridge 13' Turnaround Jump Shot,"",,15,,,200746,223,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
45,4,0,1,08:16:00,"","",Lyles REBOUND (Off:2 Def:2),"",,15,,,1626168,224,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
46,6,2,1,08:16:00,Reddish S.FOUL (P1.T2) (P.Fraher),"","","",,15,,,1629629,224,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
48,3,11,1,08:16:00,"","",Lyles Free Throw 1 of 2 (4 PTS),"",,15,6 - 9,3,1626168,224,"","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
49,3,12,1,08:16:00,"","",MISS Lyles Free Throw 2 of 2,"",,15,,,1626168,224,"","",TRUE,"","","","","","","","","","",TRUE,"","","","","","",TRUE,"",TRUE,"","",TRUE,TRUE,"","","","",""
50,4,0,1,08:14:00,Len REBOUND (Off:0 Def:2),"","",TRUE,missed.shot,15,,,203458,226,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
51,2,1,1,07:59:00,MISS Hunter 25' 3PT Jump Shot,"","","",,16,,,1629631,241,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
52,4,0,1,07:55:00,Reddish REBOUND (Off:1 Def:1),"","","",,16,,,1629629,245,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
53,2,79,1,07:54:00,MISS Reddish 15' Pullup Jump Shot,"","","",,16,,,1629629,246,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
54,4,0,1,07:51:00,Parker REBOUND (Off:1 Def:1),"","","",,16,,,203953,249,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
55,2,5,1,07:50:00,MISS Parker 2' Layup,"",Aldridge BLOCK (1 BLK),"",,16,,,203953,250,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
57,4,0,1,07:47:00,"","",Aldridge REBOUND (Off:0 Def:2),TRUE,missed.shot,16,,,200746,253,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
58,1,101,1,07:39:00,"","",Forbes 8' Driving Floating Jump Shot (2 PTS) (DeRozan 2 AST),TRUE,made.shot,17,8 - 9,1,1627854,261,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
60,2,101,1,07:18:00,MISS Young 14' Driving Floating Jump Shot,"","","",,18,,,1629027,282,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
61,4,0,1,07:15:00,"","",Forbes REBOUND (Off:0 Def:1),TRUE,missed.shot,18,,,1627854,285,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
62,2,79,1,07:11:00,"","",MISS Forbes 26' 3PT Pullup Jump Shot,"",,19,,,1627854,289,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
63,4,0,1,07:08:00,Len REBOUND (Off:0 Def:3),"","",TRUE,missed.shot,19,,,203458,292,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
64,6,1,1,07:02:00,"","",Murray P.FOUL (P1.T2) (C.Washington),"",,20,,,1627749,298,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
66,8,0,1,07:02:00,SUB: Huerter FOR Len,"","","",,20,,,203458,298,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
67,8,0,1,07:02:00,SUB: Fernando FOR Reddish,"","","",,20,,,1629629,298,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
68,8,0,1,07:02:00,"","",SUB: White FOR Murray,"",,20,,,1627749,298,"","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
72,2,1,1,06:55:00,MISS Hunter 25' 3PT Jump Shot,"","","",,20,,,1629631,305,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
73,4,0,1,06:51:00,"","",Lyles REBOUND (Off:2 Def:3),TRUE,missed.shot,20,,,1626168,309,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
74,2,1,1,06:41:00,"","",MISS White 26' 3PT Jump Shot,"",,21,,,1628401,319,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
75,4,0,1,06:37:00,Huerter REBOUND (Off:0 Def:1),"","",TRUE,missed.shot,21,,,1628989,323,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
76,6,2,1,06:28:00,"","",White S.FOUL (P1.T3) (C.Washington),"",,22,,,1628401,332,"","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
78,9,1,1,06:28:00,HAWKS Timeout: Regular (Full 1 Short 0),"","","",,22,,,1610612737,332,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","",""
