eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Mahinmi vs. Gibson: Tip to Randle,"",,,101133,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,8,5,2,1,11:40:00,20,TRUE,turnover,1,Thomas STEAL (1 STL),Randle Lost Ball Turnover (P1.T1),,,203944,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,10,5,4,1,11:34:00,26,TRUE,turnover,2,Payton II Traveling Turnover (P1.T1),"",,,1627780,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
5,11,2,1,1,11:18:00,42,"",,3,"",MISS Barrett 19' Jump Shot,,,1629628,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
6,12,4,0,1,11:15:00,45,TRUE,missed.shot,3,Brown Jr. REBOUND (Off:0 Def:1),"",,,1628972,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
7,13,2,1,1,11:09:00,51,"",,4,MISS Brown Jr. 15' Jump Shot,"",,,1628972,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
8,14,4,0,1,11:07:00,53,"",,4,WIZARDS Rebound,"",,,1610612764,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
9,16,2,58,1,11:01:00,59,"",,4,MISS Mahinmi 7' Turnaround Hook Shot,"",,,101133,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,17,4,0,1,10:58:00,62,"",,4,Mahinmi REBOUND (Off:1 Def:0),"",,,101133,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,18,2,3,1,10:57:00,63,"",,4,MISS Mahinmi 9' Hook Shot,"",,,101133,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,19,4,0,1,10:55:00,65,TRUE,missed.shot,4,"",Randle REBOUND (Off:0 Def:1),,,203944,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,20,5,1,1,10:49:00,71,TRUE,turnover,5,Brown Jr. STEAL (1 STL),Payton Bad Pass Turnover (P1.T2),,,203901,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
14,22,1,73,1,10:44:00,76,TRUE,made.shot,6,Payton II 1' Driving Reverse Layup (2 PTS) (Brown Jr. 1 AST),"",0 - 2,2,1627780,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
15,24,1,1,1,10:29:00,91,TRUE,made.shot,7,"",Randle 24' 3PT Jump Shot (3 PTS) (Payton 1 AST),3 - 2,-1,203944,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
16,26,2,79,1,10:13:00,107,"",,8,MISS Thomas 17' Pullup Jump Shot,"",,,202738,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
17,27,4,0,1,10:10:00,110,TRUE,missed.shot,8,"",Gibson REBOUND (Off:0 Def:1),,,201959,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
18,28,5,2,1,10:01:00,119,TRUE,turnover,9,Payton II STEAL (1 STL),Randle Lost Ball Turnover (P2.T3),,,203944,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
19,30,1,41,1,09:57:00,123,TRUE,made.shot,10,Payton II 1' Running Layup (4 PTS),"",3 - 4,1,1627780,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
20,31,5,45,1,09:46:00,134,TRUE,turnover,11,"",Payton Out of Bounds - Bad Pass Turnover Turnover (P2.T4),,,203901,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
21,34,2,102,1,09:23:00,157,"",,12,MISS Thomas 20' Driving Floating Bank Jump Shot,"",,,202738,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
