eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Kornet vs. Thompson: Tip to Satoransky,"",,,1628436,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,5,40,1,11:45:00,15,TRUE,turnover,1,Markkanen Out of Bounds Lost Ball Turnover (P1.T1),"",,,1628374,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,8,5,45,1,11:36:00,24,TRUE,turnover,2,"",Garland Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,1629636,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
5,9,2,6,1,11:24:00,36,"",,3,MISS Satoransky 1' Driving Layup,"",,,203107,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
6,10,4,0,1,11:20:00,40,"",,3,Kornet REBOUND (Off:1 Def:0),"",,,1628436,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7,11,1,97,1,11:20:00,40,TRUE,made.shot,3,Kornet 1' Tip Layup Shot (2 PTS),"",0 - 2,2,1628436,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,12,1,1,1,11:11:00,49,TRUE,made.shot,4,"",Love  3PT Jump Shot (3 PTS) (Garland 1 AST),3 - 2,-1,201567,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
9,14,1,1,1,10:49:00,71,TRUE,made.shot,5,Kornet 25' 3PT Jump Shot (5 PTS) (Satoransky 1 AST),"",3 - 5,2,1628436,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
10,16,1,1,1,10:36:00,84,TRUE,made.shot,6,"",Osman 24' 3PT Jump Shot (3 PTS) (Sexton 1 AST),6 - 5,-1,1626224,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
11,18,2,102,1,10:21:00,99,"",,7,MISS Kornet 3' Driving Floating Bank Jump Shot,"",,,1628436,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,19,4,0,1,10:18:00,102,TRUE,missed.shot,7,"",Osman REBOUND (Off:0 Def:1),,,1626224,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
13,20,2,1,1,10:14:00,106,"",,8,"",MISS Love 26' 3PT Jump Shot,,,201567,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
14,21,4,0,1,10:10:00,110,TRUE,missed.shot,8,Dunn REBOUND (Off:0 Def:1),"",,,1627739,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
15,22,1,79,1,10:03:00,117,TRUE,made.shot,9,LaVine 22' Pullup Jump Shot (2 PTS),"",6 - 7,1,203897,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
16,23,1,79,1,09:47:00,133,TRUE,made.shot,10,"",Love 22' Pullup Jump Shot (5 PTS) (Thompson 1 AST),8 - 7,-1,201567,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
17,115,5,2,1,09:35:00,145,TRUE,turnover,11,Dunn Lost Ball Turnover (P1.T2),Love STEAL (1 STL),,,1627739,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
18,27,2,1,1,09:27:00,153,"",,12,"",MISS Garland 25' 3PT Jump Shot,,,1629636,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
19,28,4,0,1,09:23:00,157,TRUE,missed.shot,12,Markkanen REBOUND (Off:0 Def:1),"",,,1628374,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
20,29,6,1,1,09:20:00,160,"",,13,"",Osman P.FOUL (P1.T1) (M.Lindsay),,,1626224,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
21,31,2,63,1,09:10:00,170,"",,13,MISS LaVine 15' Fadeaway Jumper,"",,,203897,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
22,32,4,0,1,09:07:00,173,TRUE,missed.shot,13,"",Sexton REBOUND (Off:0 Def:1),,,1629012,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
