eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Maker vs. Embiid: Tip to Simmons,"",,,1627748,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,1,1,11:48:00,12,TRUE,made.shot,1,"",Harris 8' Jump Shot (2 PTS) (Embiid 1 AST),2 - 0,-2,202699,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
4,8,2,1,1,11:27:00,33,"",,2,MISS Maker 9' Jump Shot,"",,,1627748,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
5,9,4,0,1,11:26:00,34,"",,2,Maker REBOUND (Off:1 Def:0),"",,,1627748,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6,10,6,2,1,11:26:00,34,"",,2,"",Harris S.FOUL (P1.T1) (E.Malloy),,,202699,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
7,12,3,11,1,11:26:00,34,"",,2,Maker Free Throw 1 of 2 (1 PTS),"",2 - 1,-1,1627748,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8,13,3,12,1,11:26:00,34,TRUE,last.ft.made,2,Maker Free Throw 2 of 2 (2 PTS),"",2 - 2,TIE,1627748,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
9,15,2,47,1,11:02:00,58,"",,3,"",MISS Horford 13' Turnaround Jump Shot,,,201143,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,16,4,0,1,11:00:00,60,"",,3,"",Simmons REBOUND (Off:1 Def:0),,,1627732,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11,17,2,86,1,10:53:00,67,"",,3,"",MISS Simmons 10' Turnaround Fadeaway Shot,,,1627732,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
12,18,4,0,1,10:50:00,70,TRUE,missed.shot,3,Griffin REBOUND (Off:0 Def:1),"",,,201933,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
