GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021500565,1610612762,UTA,Utah,202330,Gordon Hayward,F,,8:57,3,5,0.6,0,1,0.0,1,2,0.5,0,1,1,0,0,1,1,0,7,0.0
0021500565,1610612762,UTA,Utah,1626168,Trey Lyles,F,,3:58,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0
0021500565,1610612762,UTA,Utah,203497,Rudy Gobert,C,,11:28,1,1,1.0,0,0,0.0,1,2,0.5,0,1,1,0,0,1,1,3,3,-1.0
0021500565,1610612762,UTA,Utah,203918,Rodney Hood,G,,11:44,2,4,0.5,0,0,0.0,0,0,0.0,0,2,2,2,1,0,1,1,4,1.0
0021500565,1610612762,UTA,Utah,203526,Raul Neto,G,,7:32,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,5,-4.0
0021500565,1610612762,UTA,Utah,203187,Chris Johnson,,,0:29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021500565,1610612762,UTA,Utah,203504,Trey Burke,,,3:58,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,5.0
0021500565,1610612762,UTA,Utah,202344,Trevor Booker,,,7:46,1,1,1.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,0,4,1.0
0021500565,1610612762,UTA,Utah,204060,Joe Ingles,,,2:48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3.0
0021500565,1610612747,LAL,Los Angeles,1626148,Anthony Brown,F,,3:46,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0
0021500565,1610612747,LAL,Los Angeles,1626204,Larry Nance Jr.,F,,7:46,3,4,0.75,0,1,0.0,2,2,1.0,1,2,3,0,0,0,0,0,8,-1.0
0021500565,1610612747,LAL,Los Angeles,201579,Roy Hibbert,C,,3:58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,0.0
0021500565,1610612747,LAL,Los Angeles,101150,Lou Williams,G,,5:50,2,4,0.5,0,1,0.0,4,4,1.0,1,0,1,3,1,0,1,0,8,-1.0
0021500565,1610612747,LAL,Los Angeles,203903,Jordan Clarkson,G,,11:44,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,1,2,-1.0
0021500565,1610612747,LAL,Los Angeles,203944,Julius Randle,,,11:22,2,6,0.333,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,2,4,-1.0
0021500565,1610612747,LAL,Los Angeles,201156,Nick Young,,,5:54,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,0.0
0021500565,1610612747,LAL,Los Angeles,1897,Metta World Peace,,,5:34,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0.0
0021500565,1610612747,LAL,Los Angeles,1626273,Marcelo Huertas,,,2:47,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-1.0
