player.name,player.id,team.abbreviation,period
Tayshaun Prince,2419,MEM,1
Zach Randolph,2216,MEM,1
Marc Gasol,201188,MEM,1
Courtney Lee,201584,MEM,1
Mike Conley,201144,MEM,1
Trevor Booker,202344,WAS,1
Trevor Ariza,2772,WAS,1
Marcin Gortat,101162,WAS,1
Bradley Beal,203078,WAS,1
John Wall,202322,WAS,1
Tony Allen,2754,MEM,2
Ed Davis,202334,MEM,2
Mike Miller,2034,MEM,2
Nick Calathes,201979,MEM,2
Kosta Koufos,201585,MEM,2
Bradley Beal,203078,WAS,2
Chris Singleton,202698,WAS,2
Al Harrington,1733,WAS,2
Andre Miller,1889,WAS,2
Drew Gooden,2400,WAS,2
Tayshaun Prince,2419,MEM,3
Zach Randolph,2216,MEM,3
Marc Gasol,201188,MEM,3
Courtney Lee,201584,MEM,3
Mike Conley,201144,MEM,3
Trevor Booker,202344,WAS,3
Trevor Ariza,2772,WAS,3
Marcin Gortat,101162,WAS,3
Bradley Beal,203078,WAS,3
John Wall,202322,WAS,3
Zach Randolph,2216,MEM,4
Tony Allen,2754,MEM,4
Mike Miller,2034,MEM,4
Nick Calathes,201979,MEM,4
Kosta Koufos,201585,MEM,4
Marcin Gortat,101162,WAS,4
Bradley Beal,203078,WAS,4
Al Harrington,1733,WAS,4
Andre Miller,1889,WAS,4
Otto Porter Jr.,203490,WAS,4
