player.name,player.id,team.abbreviation,period
LeBron James,2544,MIA,1
Shane Battier,2203,MIA,1
Chris Bosh,2547,MIA,1
Toney Douglas,201962,MIA,1
Mario Chalmers,201596,MIA,1
Andre Iguodala,2738,GSW,1
Draymond Green,203110,GSW,1
David Lee,101135,GSW,1
Klay Thompson,202691,GSW,1
Stephen Curry,201939,GSW,1
Chris Bosh,2547,MIA,2
Mario Chalmers,201596,MIA,2
Norris Cole,202708,MIA,2
Chris Andersen,2365,MIA,2
Michael Beasley,201563,MIA,2
Draymond Green,203110,GSW,2
Klay Thompson,202691,GSW,2
Harrison Barnes,203084,GSW,2
Marreese Speights,201578,GSW,2
Jordan Crawford,202348,GSW,2
LeBron James,2544,MIA,3
Shane Battier,2203,MIA,3
Chris Bosh,2547,MIA,3
Toney Douglas,201962,MIA,3
Mario Chalmers,201596,MIA,3
Andre Iguodala,2738,GSW,3
Draymond Green,203110,GSW,3
David Lee,101135,GSW,3
Klay Thompson,202691,GSW,3
Stephen Curry,201939,GSW,3
LeBron James,2544,MIA,4
Mario Chalmers,201596,MIA,4
Ray Allen,951,MIA,4
Chris Andersen,2365,MIA,4
Michael Beasley,201563,MIA,4
Draymond Green,203110,GSW,4
Klay Thompson,202691,GSW,4
Stephen Curry,201939,GSW,4
Harrison Barnes,203084,GSW,4
Jordan Crawford,202348,GSW,4
