player.name,player.id,team.abbreviation,period
DeMarre Carroll,201960,ATL,1
Paul Millsap,200794,ATL,1
Gustavo Ayon,202970,ATL,1
Kyle Korver,2594,ATL,1
Shelvin Mack,202714,ATL,1
Ersan Ilyasova,101141,MIL,1
Giannis Antetokounmpo,203507,MIL,1
Larry Sanders,202336,MIL,1
Luke Ridnour,2557,MIL,1
Brandon Knight,202688,MIL,1
DeMarre Carroll,201960,ATL,2
Shelvin Mack,202714,ATL,2
Lou Williams,101150,ATL,2
Elton Brand,1882,ATL,2
Mike Scott,203118,ATL,2
Luke Ridnour,2557,MIL,2
Khris Middleton,203114,MIL,2
O.J. Mayo,201564,MIL,2
John Henson,203089,MIL,2
Caron Butler,2406,MIL,2
DeMarre Carroll,201960,ATL,3
Paul Millsap,200794,ATL,3
Gustavo Ayon,202970,ATL,3
Kyle Korver,2594,ATL,3
Shelvin Mack,202714,ATL,3
Ersan Ilyasova,101141,MIL,3
Larry Sanders,202336,MIL,3
Luke Ridnour,2557,MIL,3
Brandon Knight,202688,MIL,3
Khris Middleton,203114,MIL,3
Lou Williams,101150,ATL,4
Elton Brand,1882,ATL,4
Mike Scott,203118,ATL,4
Dennis Schroder,203471,ATL,4
James Nunnally,203263,ATL,4
Giannis Antetokounmpo,203507,MIL,4
O.J. Mayo,201564,MIL,4
John Henson,203089,MIL,4
Caron Butler,2406,MIL,4
Nate Wolters,203489,MIL,4
