player.name,player.id,team.abbreviation,period
Richard Jefferson,2210,UTA,1
Marvin Williams,101107,UTA,1
Derrick Favors,202324,UTA,1
Gordon Hayward,202330,UTA,1
Trey Burke,203504,UTA,1
Jared Dudley,201162,LAC,1
Blake Griffin,201933,LAC,1
DeAndre Jordan,201599,LAC,1
Jamal Crawford,2037,LAC,1
Chris Paul,101108,LAC,1
Trey Burke,203504,UTA,2
Alec Burks,202692,UTA,2
Enes Kanter,202683,UTA,2
Diante Garrett,203197,UTA,2
Jeremy Evans,202379,UTA,2
Stephen Jackson,1536,LAC,2
Matt Barnes,2440,LAC,2
Darren Collison,201954,LAC,2
Willie Green,2584,LAC,2
Byron Mullens,201957,LAC,2
Richard Jefferson,2210,UTA,3
Marvin Williams,101107,UTA,3
Derrick Favors,202324,UTA,3
Gordon Hayward,202330,UTA,3
Trey Burke,203504,UTA,3
Jared Dudley,201162,LAC,3
Blake Griffin,201933,LAC,3
DeAndre Jordan,201599,LAC,3
Jamal Crawford,2037,LAC,3
Chris Paul,101108,LAC,3
Gordon Hayward,202330,UTA,4
John Lucas III,101249,UTA,4
Alec Burks,202692,UTA,4
Enes Kanter,202683,UTA,4
Jeremy Evans,202379,UTA,4
Blake Griffin,201933,LAC,4
Matt Barnes,2440,LAC,4
Darren Collison,201954,LAC,4
Willie Green,2584,LAC,4
Byron Mullens,201957,LAC,4
