player.name,player.id,team.abbreviation,period
Paul Pierce,1718,BKN,1
Kevin Garnett,708,BKN,1
Brook Lopez,201572,BKN,1
Joe Johnson,2207,BKN,1
Deron Williams,101114,BKN,1
P.J. Tucker,200782,PHX,1
Channing Frye,101112,PHX,1
Miles Plumlee,203101,PHX,1
Goran Dragic,201609,PHX,1
Eric Bledsoe,202339,PHX,1
Kevin Garnett,708,BKN,2
Joe Johnson,2207,BKN,2
Shaun Livingston,2733,BKN,2
Jason Terry,1891,BKN,2
Mason Plumlee,203486,BKN,2
Eric Bledsoe,202339,PHX,2
Markieff Morris,202693,PHX,2
Viacheslav Kravtsov,203139,PHX,2
Marcus Morris Sr.,202694,PHX,2
Ish Smith,202397,PHX,2
Paul Pierce,1718,BKN,3
Kevin Garnett,708,BKN,3
Brook Lopez,201572,BKN,3
Joe Johnson,2207,BKN,3
Shaun Livingston,2733,BKN,3
P.J. Tucker,200782,PHX,3
Miles Plumlee,203101,PHX,3
Goran Dragic,201609,PHX,3
Eric Bledsoe,202339,PHX,3
Markieff Morris,202693,PHX,3
Paul Pierce,1718,BKN,4
Kevin Garnett,708,BKN,4
Jason Terry,1891,BKN,4
Mason Plumlee,203486,BKN,4
Tyshawn Taylor,203116,BKN,4
Channing Frye,101112,PHX,4
Goran Dragic,201609,PHX,4
Archie Goodwin,203462,PHX,4
Marcus Morris Sr.,202694,PHX,4
Gerald Green,101123,PHX,4
Paul Pierce,1718,BKN,5
Kevin Garnett,708,BKN,5
Brook Lopez,201572,BKN,5
Joe Johnson,2207,BKN,5
Shaun Livingston,2733,BKN,5
P.J. Tucker,200782,PHX,5
Channing Frye,101112,PHX,5
Miles Plumlee,203101,PHX,5
Goran Dragic,201609,PHX,5
Eric Bledsoe,202339,PHX,5
