GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021600900,1610612765,DET,Detroit,202720,Jon Leuer,F,,11:26,5,9,0.556,0,1,0.0,0,0,0.0,2,2,4,0,2,1,0,1,10,10.0
0021600900,1610612765,DET,Detroit,203083,Andre Drummond,C,,6:14,3,4,0.75,0,0,0.0,0,1,0.0,4,1,5,0,0,0,0,0,6,5.0
0021600900,1610612765,DET,Detroit,203484,Kentavious Caldwell-Pope,G,,6:14,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,1,3,5.0
0021600900,1610612765,DET,Detroit,202704,Reggie Jackson,G,,9:00,2,5,0.4,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,4,6.0
0021600900,1610612765,DET,Detroit,202397,Ish Smith,,,2:58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,4.0
0021600900,1610612765,DET,Detroit,202699,Tobias Harris,,,6:17,3,4,0.75,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,1,7,5.0
0021600900,1610612765,DET,Detroit,1626169,Stanley Johnson,,,11:58,1,4,0.25,0,2,0.0,0,0,0.0,1,1,2,1,0,0,0,0,2,10.0
0021600900,1610612765,DET,Detroit,203382,Aron Baynes,,,5:44,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,0,1,0,5.0
0021600900,1610612740,NOP,New Orleans,203524,Solomon Hill,F,,3:48,0,0,0.0,0,0,0.0,2,2,1.0,1,0,1,0,0,0,0,0,2,-3.0
0021600900,1610612740,NOP,New Orleans,201967,Dante Cunningham,F,,8:43,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-7.0
0021600900,1610612740,NOP,New Orleans,203076,Anthony Davis,C,,7:00,3,4,0.75,0,1,0.0,2,2,1.0,0,2,2,0,0,0,0,0,8,-5.0
0021600900,1610612740,NOP,New Orleans,203138,Hollis Thompson,G,,11:58,1,4,0.25,0,1,0.0,3,3,1.0,0,2,2,0,0,0,0,0,5,-10.0
0021600900,1610612740,NOP,New Orleans,201950,Jrue Holiday,G,,7:00,1,5,0.2,0,1,0.0,0,0,0.0,0,0,0,2,0,0,1,0,2,-5.0
0021600900,1610612740,NOP,New Orleans,201582,Alexis Ajinca,,,3:16,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,2,-3.0
0021600900,1610612740,NOP,New Orleans,202734,E'Twaun Moore,,,4:58,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,-5.0
0021600900,1610612740,NOP,New Orleans,204025,Tim Frazier,,,2:10,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-7.0
0021600900,1610612740,NOP,New Orleans,202700,Donatas Motiejunas,,,4:58,0,2,0.0,0,1,0.0,0,0,0.0,1,3,4,0,0,0,1,0,0,-5.0
0021600900,1610612740,NOP,New Orleans,101127,Jarrett Jack,,,6:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,0.0
