GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021600433,1610612760,OKC,Oklahoma City,203460,Andre Roberson,F,,11:09,2,4,0.5,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,0,4,1.0
0021600433,1610612760,OKC,Oklahoma City,1627734,Domantas Sabonis,F,,7:02,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0,-2.0
0021600433,1610612760,OKC,Oklahoma City,203500,Steven Adams,C,,5:21,2,3,0.667,0,0,0.0,0,0,0.0,2,0,2,0,0,0,1,1,4,-2.0
0021600433,1610612760,OKC,Oklahoma City,201627,Anthony Morrow,G,,6:06,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,-2.0
0021600433,1610612760,OKC,Oklahoma City,201566,Russell Westbrook,G,,9:55,3,9,0.333,0,4,0.0,6,6,1.0,1,2,3,3,0,0,2,2,12,-3.0
0021600433,1610612760,OKC,Oklahoma City,202683,Enes Kanter,,,6:36,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,1,2,0.0
0021600433,1610612760,OKC,Oklahoma City,203518,Alex Abrines,,,5:51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0021600433,1610612760,OKC,Oklahoma City,203902,Semaj Christon,,,2:02,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0
0021600433,1610612760,OKC,Oklahoma City,203530,Joffrey Lauvergne,,,4:55,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,0,2,0.0
0021600433,1610612760,OKC,Oklahoma City,203924,Jerami Grant,,,0:48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3.0
0021600433,1610612740,NOP,New Orleans,203524,Solomon Hill,F,,9:55,1,2,0.5,1,1,1.0,0,0,0.0,1,1,2,0,0,0,0,0,3,3.0
0021600433,1610612740,NOP,New Orleans,203076,Anthony Davis,F,,9:55,4,5,0.8,0,0,0.0,0,2,0.0,0,4,4,0,1,1,1,1,8,3.0
0021600433,1610612740,NOP,New Orleans,1627741,Buddy Hield,G,,7:02,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,2,0,2.0
0021600433,1610612740,NOP,New Orleans,201950,Jrue Holiday,G,,9:55,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,6,0,0,1,0,4,3.0
0021600433,1610612740,NOP,New Orleans,203093,Terrence Jones,,,10:09,4,6,0.667,0,0,0.0,0,2,0.0,0,0,0,1,1,1,0,0,8,3.0
0021600433,1610612740,NOP,New Orleans,202734,E'Twaun Moore,,,4:55,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,0.0
0021600433,1610612740,NOP,New Orleans,201936,Tyreke Evans,,,2:02,1,2,0.5,0,0,0.0,1,1,1.0,0,0,0,0,0,0,1,0,3,-1.0
0021600433,1610612740,NOP,New Orleans,204025,Tim Frazier,,,2:02,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.0
0021600433,1610612740,NOP,New Orleans,201600,Omer Asik,,,1:48,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1.0
0021600433,1610612740,NOP,New Orleans,201967,Dante Cunningham,,,2:02,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.0
