eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,201568,202702,201585,201167,201951,1897,2200,101115,202365,201196
77,1,201568,202702,201580,201167,201951,1897,2200,101115,202365,201196
78,1,201568,202702,201580,1889,201951,1897,2200,101115,202365,201196
79,1,201568,202702,201580,1889,201951,1897,2440,101115,202365,201196
80,1,201568,202702,201580,1889,201951,2211,2440,101115,202365,201196
97,1,201568,202702,201580,1889,201951,2211,2440,101115,202365,2581
108,1,201568,1733,201580,1889,201951,2211,2440,101115,202365,2581
126,1,201568,1733,201580,1889,201167,2211,2440,101115,202365,2581
127,1,201147,1733,201580,1889,201167,2211,2440,101115,202365,2581
128,1,201147,1733,201580,1889,201167,201177,2440,101115,202365,2581
136,2,201167,201580,1889,1733,201147,1897,2200,2440,2581,201177
183,2,201167,201580,1889,1733,201951,1897,2200,2440,2581,201177
192,2,201167,201580,1889,201568,201951,1897,2200,2440,2581,201177
193,2,201167,201580,1889,201568,201951,1897,101115,2440,2581,201177
194,2,201167,201580,1889,201568,201951,1897,101115,2440,201196,201177
209,2,201167,201580,1889,201568,201951,1897,101115,2440,201196,2200
210,2,201167,201580,1889,201568,201951,1897,101115,2581,201196,2200
222,2,201167,202702,1889,201568,201951,1897,101115,2581,201196,2200
223,2,202389,202702,1889,201568,201951,1897,101115,2581,201196,2200
240,2,202389,202702,201167,201568,201951,1897,101115,2581,201196,2200
241,2,202389,202702,201167,201568,201951,2440,101115,2581,201196,2200
257,2,202389,1733,201167,201568,201951,2440,101115,2581,201196,2200
258,2,202389,1733,201167,201568,201951,2440,201177,2581,201196,2200
265,2,202389,1733,201167,201568,201147,2440,201177,2581,201196,2200
266,2,202389,1733,201167,201568,201147,2440,2211,2581,201196,2200
274,3,201568,202702,201167,201951,202389,1897,2200,101115,202365,201196
330,3,201568,1733,201167,201951,202389,1897,2200,101115,202365,201196
331,3,201568,1733,1889,201951,202389,1897,2200,101115,202365,201196
361,3,201568,1733,1889,201147,202389,1897,2200,101115,202365,201196
362,3,201568,1733,1889,201147,202389,1897,2211,101115,202365,201196
363,3,201568,1733,1889,201147,202389,1897,2211,101115,2440,201196
364,3,201568,1733,1889,201147,201580,1897,2211,101115,2440,201196
373,3,201167,1733,1889,201147,201580,1897,2211,101115,2440,201196
374,3,201167,1733,1889,201147,201580,202365,2211,101115,2440,201196
375,3,201167,1733,1889,201147,201580,202365,2211,101115,2440,2581
401,3,201167,1733,1889,201147,201580,202365,2211,101115,2440,1897
402,3,201167,1733,1889,201147,201580,202365,201177,101115,2440,1897
411,4,201167,201580,1889,1733,201147,1897,2200,2440,2581,201177
439,4,201167,201580,1889,1733,201147,1897,2200,2440,2581,101115
457,4,201167,201580,1889,1733,201147,1897,2200,2440,201196,101115
510,4,201167,201580,1889,1733,201951,1897,2200,2440,201196,101115
554,4,201167,202702,1889,1733,201951,1897,2200,2440,201196,101115
555,4,201167,202702,1889,201147,201951,1897,2200,2440,201196,101115
557,4,201167,1733,1889,201147,201951,1897,2200,2440,201196,101115
558,4,201167,1733,1889,201147,201951,1897,2581,2440,201196,101115
