eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,2748,101135,2740,101145,201939,2422,201574,202326,201977,201936
77,1,2748,101135,2740,101145,201939,2422,201581,202326,201977,201936
84,1,2748,101135,202327,101145,201939,2422,201581,202326,201977,201936
85,1,2748,101135,202327,101145,201939,2422,201581,101236,201977,201936
104,1,2748,101135,202327,101145,201939,202738,201581,101236,201977,201936
105,1,201575,101135,202327,101145,201939,202738,201581,101236,201977,201936
116,2,101135,202327,201575,101126,202691,201977,201936,201581,101236,202738
122,2,202719,202327,201575,101126,202691,201977,201936,201581,101236,202738
140,2,202719,202327,201575,101126,202691,201977,101128,201581,101236,202738
163,2,101135,202327,201575,101126,202691,201977,101128,201581,101236,202738
164,2,101135,202327,201575,101126,202691,202326,101128,201581,101236,202738
165,2,101135,202327,201575,101126,202691,202326,101128,201936,101236,202738
166,2,101135,202327,201575,101126,202691,202326,101128,201936,201574,202738
170,2,101135,202327,201575,201939,202691,202326,101128,201936,201574,202738
171,2,101135,202327,201575,201939,101145,202326,101128,201936,201574,202738
185,2,101135,2748,201575,201939,101145,202326,101128,201936,201574,202738
186,2,101135,2748,2740,201939,101145,202326,101128,201936,201574,202738
187,2,101135,2748,2740,201939,101145,202326,2422,201936,201574,202738
203,2,101135,2748,2740,201939,101145,202326,2422,201936,201574,201977
234,2,202327,2748,2740,201939,101145,202326,2422,201936,201574,201977
248,2,202327,2748,201187,201939,101145,202326,2422,201936,201574,201977
255,3,2748,101135,2740,101145,201939,2422,201574,202326,201977,201936
315,3,2748,101135,2740,101145,101126,2422,201574,202326,201977,201936
316,3,2748,101135,202327,101145,101126,2422,201574,202326,201977,201936
362,4,101135,202327,201575,101126,202691,2422,201574,202326,201977,201936
379,4,201187,202327,201575,101126,202691,2422,201574,202326,201977,201936
380,4,201187,202327,201575,101126,202691,2422,202738,202326,201977,201936
381,4,201187,202327,201575,101126,202691,2422,202738,202326,201977,201581
391,4,201187,202327,201575,101126,202691,2422,202738,101236,201977,201581
392,4,201187,202327,201575,101126,202691,2566,202738,101236,201977,201581
406,4,201187,202327,201575,101126,202691,2566,202738,101236,201936,201581
413,4,201187,202327,201575,101126,202691,2566,202738,202326,201936,201581
433,4,201187,202327,201575,101126,202691,2566,202738,202326,201936,201977
434,4,201187,202327,201575,101126,202691,2566,201574,202326,201936,201977
440,4,201187,202327,201575,101126,202691,2566,201574,2422,201936,201977
441,4,201187,202327,201575,101126,202691,101236,201574,2422,201936,201977
461,4,201187,202327,201575,101126,202691,202326,201574,2422,201936,201977
492,4,201187,202327,101135,101126,202691,202326,201574,2422,201936,201977
502,4,201187,202327,101145,101126,202691,202326,201574,2422,201936,201977
503,4,201187,202327,101145,101135,202691,202326,201574,2422,201936,201977
509,5,101145,201939,202327,202691,201187,2422,201574,202326,201977,201936
536,5,101145,101126,202327,202691,201187,2422,201574,202326,201977,201936
557,5,101145,202724,202327,202691,201187,2422,201574,202326,201977,201936
