eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,1718,2404,979,951,202340,1890,1717,2217,1713,467
39,1,1718,2404,979,951,202340,1890,1717,2217,1891,467
73,1,1718,2404,979,951,202340,1890,1717,202346,1891,467
74,1,1718,2404,979,951,202340,1890,1717,202346,1891,101133
75,1,1718,201880,979,951,202340,1890,1717,202346,1891,101133
76,1,1718,201880,2554,951,202340,1890,1717,202346,1891,101133
86,1,1718,201880,2554,951,202340,1890,1885,202346,1891,101133
87,1,1718,201880,2554,951,2039,1890,1885,202346,1891,101133
92,1,1718,201880,2554,202707,2039,1890,1885,202346,1891,101133
102,1,1718,201880,2554,202707,2039,1713,1885,202346,1891,101133
124,2,951,201880,2554,2039,202707,1713,1891,202346,101133,1885
140,2,951,979,2554,2039,202707,1713,1891,202346,101133,1885
145,2,951,979,2554,2039,202707,1713,1891,467,101133,1885
146,2,951,979,2554,2039,202707,1713,1891,467,101133,1717
147,2,951,979,2554,2039,2404,1713,1891,467,101133,1717
154,2,951,979,2554,2039,2404,1713,1891,467,201148,1717
164,2,951,979,2554,202340,2404,1713,1891,467,201148,1717
165,2,951,979,2554,202340,1718,1713,1891,467,201148,1717
205,2,951,979,2554,202340,1718,1890,1891,467,201148,1717
222,2,951,979,2554,202340,1718,1890,1891,202346,201148,1717
227,2,951,979,2554,202340,1718,1890,1713,202346,201148,1717
232,2,951,979,2554,202340,1718,1890,1713,202346,201148,2073
233,2,951,202707,2554,202340,1718,1890,1713,202346,201148,2073
240,3,1718,2404,979,951,202340,1890,1717,2217,1713,467
256,3,1718,2404,201880,951,202340,1890,1717,2217,1713,467
272,3,1718,2554,201880,951,202340,1890,1717,2217,1713,467
309,3,1718,2554,201880,951,202340,1890,1717,2217,1713,202346
310,3,1718,2554,201880,951,2039,1890,1717,2217,1713,202346
320,3,1718,2554,201880,951,2039,1890,1891,2217,1713,202346
321,3,1718,2554,201880,951,2039,1890,1891,2217,1885,202346
333,3,1718,2554,201880,951,2039,1890,1891,201148,1885,202346
335,3,2605,2554,201880,951,2039,1890,1891,201148,1885,202346
349,3,2605,2554,202707,951,2039,1890,1891,201148,1885,202346
365,4,1718,2554,2039,202707,2605,1717,1891,202346,1885,201148
373,4,1718,2554,2039,202707,202340,1717,1891,202346,1885,201148
374,4,1718,2554,2039,951,202340,1717,1891,202346,1885,201148
402,4,1718,2554,2562,951,202340,1717,1891,202346,1885,201148
422,4,1718,2554,2562,202707,202340,1717,1891,202346,1885,201148
423,4,202734,2554,2562,202707,202340,1717,1891,202346,1885,201148
424,4,202734,2554,2562,202707,202340,1713,1891,202346,1885,201148
463,4,202734,2554,2562,202707,202340,201146,1891,202346,1885,201148
464,4,202734,2554,2562,202707,202340,201146,101133,202346,1885,201148
465,4,202734,2554,2562,202707,202340,201146,101133,202346,2073,201148
466,4,202734,201880,2562,202707,202340,201146,101133,202346,2073,201148
