EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
0,1,200782,202693,2199,202688,202339,201568,202702,203999,203914,1626144
41,1,203933,202693,2199,202688,202339,201568,202702,203999,203914,1626144
71,1,203933,202693,203458,202688,202339,201568,202702,203999,203914,1626144
72,1,203933,202693,203458,202688,202339,201568,202702,201581,203914,1626144
88,1,203933,202693,203458,202688,202339,201568,2749,201581,203914,1626144
89,1,203933,202693,203458,202688,202339,201568,2749,201581,203115,1626144
90,1,203933,202693,203458,202688,202339,201568,2749,201581,203115,201589
91,1,203933,202693,203458,101179,202339,201568,2749,201581,203115,201589
94,1,203933,202693,203458,101179,203462,201568,2749,201581,203115,201589
103,1,203933,203141,203458,101179,203462,201568,2749,201581,203115,201589
120,2,203933,203458,101179,203462,203141,201581,2749,203115,201589,200751
133,2,200782,203458,101179,203462,203141,201581,2749,203115,201589,200751
134,2,200782,203458,101179,202688,203141,201581,2749,203115,201589,200751
137,2,200782,2199,101179,202688,203141,201581,2749,203115,201589,200751
168,2,200782,2199,202339,202688,203141,201581,2749,203115,201589,200751
175,2,200782,2199,202339,202688,203141,201581,2749,203115,201568,200751
184,2,200782,202720,202339,202688,203141,201581,2749,203115,201568,200751
185,2,200782,202720,202339,202688,203141,201581,1626144,203115,201568,200751
204,2,200782,202720,202339,202688,203141,202702,1626144,203115,201568,200751
222,2,200782,202720,202339,202688,203141,202702,1626144,203115,201568,203914
238,2,200782,202720,202339,202688,202693,202702,1626144,203115,201568,203914
262,2,203933,202720,202339,202688,202693,202702,1626144,203115,201568,203914
269,3,200782,202693,2199,202688,202339,201568,202702,203999,203914,1626144
312,3,200782,202693,2199,202688,202339,201568,201589,203999,203914,1626144
359,3,200782,202693,2199,202688,202339,201568,201589,203999,203914,2749
360,3,200782,202693,2199,202688,202339,201568,201589,201581,203914,2749
361,3,200782,202720,2199,202688,202339,201568,201589,201581,203914,2749
362,3,200782,202720,1626164,202688,202339,201568,201589,201581,203914,2749
363,3,200782,202720,1626164,203458,202339,201568,201589,201581,203914,2749
366,3,200782,202720,1626164,203458,202339,201568,201589,201581,203115,2749
384,3,200782,202720,1626164,203458,202339,201568,201589,203123,203115,2749
399,4,202339,203458,101179,202720,1626164,2749,203115,201589,200751,203123
427,4,202339,203458,101179,202720,1626164,2749,203115,203999,200751,203123
431,4,202688,203458,101179,202720,1626164,2749,203115,203999,200751,203123
433,4,202688,203141,101179,202720,1626164,2749,203115,203999,200751,203123
458,4,202688,203141,101179,202720,1626164,2749,203115,203999,200751,201568
467,4,202688,203141,101179,202720,1626164,2749,203115,203999,203914,201568
472,4,202688,203141,101179,202720,202339,2749,203115,203999,203914,201568
473,4,202688,203141,101179,202720,202339,2749,203115,202702,203914,201568
480,4,202688,203141,101179,202720,202339,1626144,203115,202702,203914,201568
488,4,202688,203141,101179,202720,202339,1626144,2749,202702,203914,201568
546,4,202688,203141,101179,2199,202339,1626144,2749,202702,203914,201568
561,4,202688,203141,101179,1626164,202339,1626144,2749,202702,203914,201568
