EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
0,1,202718,1717,2585,202083,200826,2736,2547,202355,204020,201609
49,1,101109,1717,2585,202083,200826,2736,2547,202355,204020,201609
50,1,101109,101114,2585,202083,200826,2736,2547,202355,204020,201609
51,1,101109,101114,2585,202083,203939,2736,2547,202355,204020,201609
52,1,101109,101114,2585,202083,203939,2736,101123,202355,204020,201609
71,1,101109,101114,2585,202083,203939,2736,101123,202355,204020,2757
86,1,101109,101114,202718,202083,203939,2736,101123,202355,204020,2757
87,1,101109,101114,202718,2734,203939,2736,101123,202355,204020,2757
88,1,1717,101114,202718,2734,203939,2736,101123,202355,204020,2757
89,1,1717,200826,202718,2734,203939,2736,101123,202355,204020,2757
90,1,1717,200826,202718,2734,203939,2547,101123,202355,204020,2757
91,1,1717,200826,202718,2734,203939,2547,101123,202355,201609,2757
105,1,2585,200826,202718,2734,203939,2547,101123,202355,201609,2757
108,2,202718,1717,200826,2734,101111,2547,201609,101123,2757,2405
110,2,202718,1717,200826,101114,101111,2547,201609,101123,2757,2405
142,2,101109,1717,200826,101114,101111,2547,201609,101123,2757,2405
143,2,101109,201580,200826,101114,101111,2547,201609,101123,2757,2405
144,2,101109,201580,202083,101114,101111,2547,201609,101123,2757,2405
145,2,101109,201580,202083,101114,101111,2547,2548,101123,2757,2405
146,2,101109,201580,202083,101114,101111,2547,2548,101123,2757,2736
153,2,101109,201580,202083,101114,101111,202355,2548,101123,2757,2736
167,2,101109,201580,202083,101114,101111,202355,2548,101123,204020,2736
185,2,101109,201580,202083,101114,2585,202355,2548,101123,204020,2736
186,2,101109,1717,202083,101114,2585,202355,2548,101123,204020,2736
187,2,101109,1717,202083,101114,2585,202355,2548,2547,204020,2736
190,2,101109,1717,202083,202718,2585,202355,2548,2547,204020,2736
199,2,200826,1717,202083,202718,2585,202355,2548,2547,204020,2736
200,2,200826,1717,202083,202718,2585,202355,2548,2547,201609,2736
216,2,200826,203939,202083,202718,2585,202355,2548,2547,201609,2736
217,2,101109,203939,202083,202718,2585,202355,2548,2547,201609,2736
218,2,101109,203939,202083,202718,2585,202355,2548,2547,201609,204020
224,2,101109,203939,202083,202718,2585,202355,2548,2547,201609,101123
227,2,101109,101111,202083,202718,2585,202355,2548,2547,201609,101123
228,2,101109,101111,202083,101114,2585,202355,2548,2547,201609,101123
229,2,101109,101111,202083,101114,201580,202355,2548,2547,201609,101123
235,3,202718,1717,2585,202083,200826,2736,2547,202355,201609,2548
285,3,101111,1717,2585,202083,200826,2736,2547,202355,201609,2548
286,3,101111,101114,2585,202083,200826,2736,2547,202355,201609,2548
287,3,101111,101114,201580,202083,200826,2736,2547,202355,201609,2548
288,3,101111,101114,201580,202083,101109,2736,2547,202355,201609,2548
289,3,101111,101114,201580,202083,101109,2736,101123,202355,201609,2548
305,3,101111,101114,201580,203098,101109,2736,101123,202355,201609,2548
325,3,101111,101114,201580,203098,101109,2736,101123,2547,201609,2548
333,3,101111,101114,201580,203098,101109,2736,101123,2547,204020,2548
334,3,101111,101114,201580,203098,101109,2736,101123,2547,204020,2757
339,3,101111,101114,203939,203098,101109,2736,101123,2547,204020,2757
348,4,202718,1717,2585,202083,200826,2736,2547,204020,101123,2757
352,4,202718,1717,2585,202083,200826,2405,2547,204020,101123,2757
402,4,202718,1717,2585,202083,200826,202355,2547,204020,101123,2757
403,4,101109,1717,2585,202083,200826,202355,2547,204020,101123,2757
404,4,101109,101111,2585,202083,200826,202355,2547,204020,101123,2757
405,4,101109,101111,2585,202083,101114,202355,2547,204020,101123,2757
409,4,101109,101111,2585,202379,101114,202355,2547,204020,101123,2757
410,4,101109,101111,203939,202379,101114,202355,2547,204020,101123,2757
421,4,101109,101111,203939,202379,101114,202355,2547,204020,101123,201609
435,4,101109,101111,203939,202379,203098,202355,2547,204020,101123,201609
452,4,101109,101111,203939,202379,203098,202355,2757,204020,101123,201609
453,4,101109,101111,203939,202379,203098,2617,2757,204020,101123,201609
454,4,101109,101111,203939,202379,203098,2617,2757,204020,101123,2365
