eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,977,203944,201579,203903,1626156,2772,202700,2730,201935,201976
48,1,977,203944,201579,1626273,1626156,2772,202700,2730,201935,201976
49,1,977,203944,201579,1626273,1626156,2772,201563,2730,201935,201976
58,1,977,203944,201579,1626273,1626156,2772,201563,203991,201935,201976
70,1,977,203944,201579,1626273,1626156,2772,201563,203991,201935,1891
75,1,977,203944,1626204,1626273,1626156,2772,201563,203991,201935,1891
76,1,977,204028,1626204,1626273,1626156,2772,201563,203991,201935,1891
121,2,203903,1626273,1626204,204028,1897,201976,201563,203991,1891,201147
155,2,203903,1626273,1626204,204028,1897,201976,2730,203991,1891,201147
156,2,203903,1626273,1626204,204028,1897,201976,2730,2746,1891,201147
178,2,203903,1626156,1626204,204028,1897,201976,2730,2746,1891,201147
179,2,203903,1626156,201579,204028,1897,201976,2730,2746,1891,201147
180,2,203903,1626156,201579,203944,1897,201976,2730,2746,1891,201147
181,2,203903,1626156,201579,203944,1897,201976,2730,2746,2772,201147
182,2,203903,1626156,201579,203944,1897,201976,2730,2746,2772,201935
223,2,203903,1626156,201579,203944,203527,201976,2730,2746,2772,201935
258,3,977,203944,201579,203903,1626156,2772,202700,2730,201935,201976
314,3,977,203944,201579,1626273,1626156,2772,202700,2730,201935,201976
333,3,977,203944,201579,1626273,1626156,2772,2746,2730,201935,201976
334,3,977,203944,201579,1626273,1626156,2772,2746,203991,201935,201976
335,3,977,203944,201579,1626273,1626156,2772,2746,203991,201935,1891
345,3,977,203944,204028,1626273,1626156,2772,2746,203991,201935,1891
356,3,977,1626204,204028,1626273,1626156,2772,2746,203991,201935,1891
382,4,203903,1626273,1626204,204028,1897,201935,203991,1891,201147,2746
400,4,203903,1626273,1626204,204028,1897,201935,2730,1891,201147,2746
406,4,203903,1626273,1626204,204028,1897,201935,2730,1891,2772,2746
437,4,203903,1626273,977,204028,1897,201935,2730,1891,2772,2746
438,4,203903,1626273,977,204028,1626156,201935,2730,1891,2772,2746
439,4,203903,1626273,977,204028,1626156,201935,2730,1891,2772,202700
440,4,203903,203944,977,204028,1626156,201935,2730,1891,2772,202700
444,4,203903,203944,977,204028,1626156,201935,2730,201976,2772,202700
499,4,203903,203944,1897,204028,1626156,201935,2730,201976,2772,202700
500,4,203903,203944,1897,204028,1626156,201935,2730,201976,203909,202700
510,4,203903,203944,1897,204028,1626156,201935,203991,201976,203909,202700
511,4,203903,203944,1897,204028,1626156,202726,203991,201976,203909,202700
