eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,200782,202720,203458,202688,202339,201145,2216,201188,2754,201144
41,1,200782,202720,203458,202688,202339,201145,2216,201188,201584,201144
57,1,203933,202720,203458,202688,202339,201145,2216,201188,201584,201144
58,1,203933,202720,203141,202688,202339,201145,2216,201188,201584,201144
59,1,203933,202720,203141,202688,202339,201145,2216,203210,201584,201144
73,1,203933,202720,203141,202688,1626164,201145,2216,203210,201584,201144
74,1,203933,202720,203141,202688,1626164,2440,2216,203210,201584,201144
96,1,203933,202720,203141,202688,1626164,2440,2216,203210,201584,201596
111,2,203458,202339,203933,203141,1626164,201188,201584,203210,2440,201596
131,2,203458,202339,203933,203141,1626164,201188,201584,1713,2440,201596
132,2,203458,202339,101179,203141,1626164,201188,201584,1713,2440,201596
162,2,203458,202339,101179,202720,1626164,201188,201584,1713,2440,201596
163,2,203458,202339,101179,202720,1626164,201188,201145,1713,2440,201596
173,2,203458,202339,101179,202720,1626164,201188,201145,1713,2440,201144
180,2,203458,202339,202688,202720,1626164,201188,201145,1713,2440,201144
182,2,203458,202339,202688,202720,1626164,201188,201145,2216,2440,201144
187,2,203458,202339,202688,202720,200782,201188,201145,2216,2440,201144
204,2,203458,202339,202688,202720,200782,201188,201145,2216,201584,201144
228,3,200782,202720,203458,202688,202339,201145,2216,201188,2754,201144
265,3,200782,202720,203458,202688,202339,201145,2216,201188,201596,201144
283,3,200782,203141,203458,202688,202339,201145,2216,201188,201596,201144
284,3,200782,203141,203458,202688,202339,2440,2216,201188,201596,201144
308,3,200782,203141,203458,202688,202339,2440,203210,201188,201596,201144
309,3,200782,203141,203933,202688,202339,2440,203210,201188,201596,201144
310,3,202720,203141,203933,202688,202339,2440,203210,201188,201596,201144
339,3,202720,203141,203933,101179,202339,2440,203210,201188,201596,201144
360,3,202720,203141,203933,101179,1626164,2440,203210,201188,201596,201144
366,3,202720,203141,203933,101179,1626164,2440,203210,201188,201596,201584
380,4,202720,203933,203141,1626164,101179,2216,201584,203210,2440,201596
393,4,202720,203933,203141,1626164,202688,2216,201584,203210,2440,201596
409,4,202720,203933,203141,202339,202688,2216,201584,203210,2440,201596
410,4,202720,200782,203141,202339,202688,2216,201584,203210,2440,201596
442,4,202720,200782,203141,202339,202688,2216,201584,203210,2440,201144
453,4,202720,200782,203141,202339,202688,2216,201584,201188,2440,201144
454,4,202720,200782,203458,202339,202688,2216,201584,201188,2440,201144
456,4,202720,200782,203458,202339,202688,2216,201584,201188,201145,201144
482,4,202720,203141,203458,202339,202688,2216,201584,201188,201145,201144
527,4,202720,200782,203458,202339,202688,2440,201584,201188,201145,201144
535,4,202720,200782,203458,202339,203928,2216,201584,201188,201145,201144
542,4,202720,203141,203458,202339,203928,2216,201584,201188,201145,201144
544,4,202720,203141,203458,202339,202688,2440,201584,201188,201145,201144
