eventnum,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
0,1,203953,203507,202328,203114,203487,101139,202331,202730,101145,201588
59,1,203953,203507,203089,203114,203487,101139,202331,202730,101145,201588
69,1,203953,203507,203089,203114,203487,101139,202331,202730,101145,201155
70,1,203953,203507,203089,203114,203487,101139,202331,1626167,101145,201155
80,1,203953,201564,203089,203114,203487,101139,202331,1626167,101145,201155
87,1,203953,201564,203089,203114,203487,203524,202331,1626167,101145,201155
91,1,203953,201564,203089,203114,201573,203524,202331,1626167,101145,201155
101,1,203507,201564,203089,203114,201573,203524,202331,1626167,101145,201155
102,1,203507,201564,202328,203114,201573,203524,202331,1626167,101145,201155
134,2,203507,202328,201564,201573,1626173,201588,201155,1626167,203524,201978
151,2,203507,202328,201564,201573,1626173,201588,201155,202730,203524,201978
173,2,203507,203487,201564,201573,1626173,201588,201155,202730,203524,201978
174,2,203507,203487,201564,203089,1626173,201588,201155,202730,203524,201978
178,2,203507,203487,201564,203089,1626173,201588,201155,1626167,203524,201978
193,2,203507,203487,201564,203089,1626173,101139,201155,1626167,203524,201978
194,2,203507,203487,201564,203089,1626173,101139,201155,1626167,101145,201978
195,2,203953,203487,201564,203089,1626173,101139,201155,1626167,101145,201978
196,2,203953,203487,201564,203089,203114,101139,201155,1626167,101145,201978
203,2,203953,203487,201573,203089,203114,101139,201155,1626167,101145,201978
211,2,203953,203487,201573,203089,203114,101139,201155,1626167,101145,202331
233,2,203953,203487,201573,202328,203114,101139,201155,1626167,101145,202331
234,2,203953,203487,201573,202328,203114,101139,201588,1626167,101145,202331
235,2,203953,203487,201573,202328,203114,101139,201588,202730,101145,202331
241,2,203953,203487,201573,202328,203114,101139,201588,202730,101145,201978
250,2,203953,203487,201573,202328,203114,101139,201588,202730,201155,201978
251,2,203953,203487,201573,202328,203114,101139,201588,1626167,201155,201978
253,2,203953,203507,201573,202328,203114,101139,201588,1626167,201155,201978
262,3,203953,203507,202328,203114,203487,101139,202331,202730,101145,201588
317,3,203953,203507,203089,203114,203487,101139,202331,202730,101145,201588
318,3,203953,203507,203089,203114,203487,101139,202331,201155,101145,201588
319,3,203953,203507,203089,203114,203487,101139,202331,201155,1626167,201588
329,3,203953,201564,203089,203114,203487,101139,202331,201155,1626167,201588
335,3,203953,201564,203089,203114,203487,203524,202331,201155,1626167,201588
352,3,201573,201564,203089,203114,203487,203524,202331,201155,1626167,201588
353,3,201573,201564,203089,203114,203507,203524,202331,201155,1626167,201588
354,3,201573,201564,203089,203114,203507,203524,201978,201155,1626167,201588
387,4,203507,202328,203487,201564,201573,202730,101145,201155,201978,203963
410,4,203507,202328,203487,201564,201573,202730,201588,201155,201978,203963
418,4,203507,202328,203487,201564,201573,202730,201588,201155,202331,203963
424,4,203507,202328,203487,203114,201573,202730,201588,201155,202331,203963
425,4,203507,202328,203487,203114,201573,202730,201588,101145,202331,203963
434,4,203507,202328,203487,203114,201573,202730,201588,101145,202331,101139
445,4,203953,202328,203487,203114,201573,202730,201588,101145,202331,101139
464,4,203953,202328,203487,203114,201573,203524,201588,101145,202331,101139
465,4,203953,203507,203487,203114,201573,203524,201588,101145,202331,101139
512,4,203953,203507,203487,203114,201564,203524,201588,101145,202331,101139
519,4,201573,203507,203487,203114,201564,203524,201588,101145,202331,101139
555,4,201573,203507,203487,203114,201564,203524,201588,101145,201978,101139
