EVENTNUM,PERIOD,AWAY_1,AWAY_2,AWAY_3,AWAY_4,AWAY_5,HOME_1,HOME_2,HOME_3,HOME_4,HOME_5
0,1,2736,2547,202355,2548,201609,202699,101112,202696,203095,203901
43,1,2736,2547,2405,2548,201609,202699,101112,202696,203095,203901
59,1,2736,1626159,2405,2548,201609,202699,101112,202696,203095,203901
68,1,2736,1626159,2405,2548,201609,202699,101112,202696,203095,203506
69,1,2736,1626159,2405,101123,201609,202699,101112,202696,203095,203506
82,1,2736,1626159,2405,101123,201609,202699,203094,202696,203095,203506
83,1,2547,1626159,2405,101123,201609,202699,203094,202696,203095,203506
84,1,2547,1626159,2405,101123,2757,202699,203094,202696,203095,203506
103,1,2547,1626159,2405,101123,2757,202699,203094,201160,203095,203506
104,1,2547,1626159,2405,101123,2757,202699,203094,201160,1626209,203506
113,2,2547,2405,1626159,101123,2757,203506,203094,201160,1626209,203932
129,2,2547,202355,1626159,101123,2757,203506,203094,201160,1626209,203932
152,2,2548,202355,1626159,101123,2757,203506,203094,201160,1626209,203932
153,2,2548,202355,1626159,101123,201609,203506,203094,201160,1626209,203932
161,2,2548,202355,1626159,101123,201609,203506,203094,202696,1626209,203932
162,2,2548,202355,1626159,101123,201609,203506,202699,202696,1626209,203932
174,2,2548,202355,2736,101123,201609,203506,202699,202696,1626209,203932
175,2,2548,202355,2736,101123,201609,203901,202699,202696,1626209,203932
190,2,2548,202355,2736,101123,201609,203901,202699,202696,1626209,203095
209,2,2548,202355,2736,2547,201609,203901,202699,202696,1626209,203095
223,2,2548,1626159,2736,2547,201609,203901,202699,202696,1626209,203095
238,2,2548,101123,2736,2547,201609,203901,202699,202696,1626209,203095
243,3,2736,2547,202355,2548,201609,202699,101112,202696,203095,203901
303,3,2736,1626159,202355,2548,201609,202699,101112,202696,203095,203901
320,3,2736,1626159,202355,2548,201609,202699,203506,202696,203095,203901
321,3,2736,1626159,202355,2548,201609,202699,203506,202696,203095,1626209
322,3,2736,1626159,202355,101123,201609,202699,203506,202696,203095,1626209
325,3,2547,1626159,202355,101123,201609,202699,203506,202696,203095,1626209
334,3,2547,1626159,202355,101123,201609,202699,203506,201160,203095,1626209
361,4,2547,202355,1626159,101123,2757,203901,203506,201160,1626209,203932
387,4,2547,202355,1626159,101123,2757,203901,202699,201160,1626209,203932
388,4,2547,202355,1626159,101123,2757,203901,202699,203095,1626209,203932
389,4,2547,202355,1626159,101123,2757,203901,202699,203095,202696,203932
390,4,2547,202355,1626159,101123,2757,203901,202699,203095,202696,101112
391,4,2547,202355,2736,101123,2757,203901,202699,203095,202696,101112
404,4,2548,202355,2736,101123,2757,203901,202699,203095,202696,101112
405,4,2548,202355,2736,101123,201609,203901,202699,203095,202696,101112
435,4,2548,202355,2547,101123,201609,203901,202699,203095,202696,101112
